Año,Editorial,Genero,Nombre,Plataforma,Región,Unidades Vendidas
2010,Namco Bandai Games,Role-Playing,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,Norteamérica,0
2010,Namco Bandai Games,Role-Playing,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,Otros,0
2010,Konami Digital Entertainment,Action,Keshisasu-Kun: Battle Kas-tival,DS,Europa,0
2010,Konami Digital Entertainment,Action,Keshisasu-Kun: Battle Kas-tival,DS,Japón,0.03
2010,Konami Digital Entertainment,Action,Keshisasu-Kun: Battle Kas-tival,DS,Norteamérica,0
2010,Konami Digital Entertainment,Action,Keshisasu-Kun: Battle Kas-tival,DS,Otros,0
2000,Electronic Arts,Strategy,Kessen,PS2,Europa,0.21
2000,Electronic Arts,Strategy,Kessen,PS2,Japón,0.41
2000,Electronic Arts,Strategy,Kessen,PS2,Norteamérica,0.27
2000,Electronic Arts,Strategy,Kessen,PS2,Otros,0.07
2001,THQ,Strategy,Kessen II,PS2,Europa,0.1
2001,THQ,Strategy,Kessen II,PS2,Japón,0.2
2001,THQ,Strategy,Kessen II,PS2,Norteamérica,0.13
2001,THQ,Strategy,Kessen II,PS2,Otros,0.03
2004,Tecmo Koei,Strategy,Kessen III,PS2,Europa,0.03
2004,Tecmo Koei,Strategy,Kessen III,PS2,Japón,0
2004,Tecmo Koei,Strategy,Kessen III,PS2,Norteamérica,0.04
2004,Tecmo Koei,Strategy,Kessen III,PS2,Otros,0.01
2008,Arika,Shooter,Ketsui Death Label,DS,Europa,0
2008,Arika,Shooter,Ketsui Death Label,DS,Japón,0.02
2008,Arika,Shooter,Ketsui Death Label,DS,Norteamérica,0
2008,Arika,Shooter,Ketsui Death Label,DS,Otros,0
2010,5pb,Shooter,Ketsui: Kizuna Jigoku Tachi Extra,X360,Europa,0
2010,5pb,Shooter,Ketsui: Kizuna Jigoku Tachi Extra,X360,Japón,0.02
2010,5pb,Shooter,Ketsui: Kizuna Jigoku Tachi Extra,X360,Norteamérica,0
2010,5pb,Shooter,Ketsui: Kizuna Jigoku Tachi Extra,X360,Otros,0
2010,Zoo Games,Sports,Kevin Van Dam: Big Bass Challenge,Wii,Europa,0
2010,Zoo Games,Sports,Kevin Van Dam: Big Bass Challenge,Wii,Japón,0
2010,Zoo Games,Sports,Kevin Van Dam: Big Bass Challenge,Wii,Norteamérica,0.04
2010,Zoo Games,Sports,Kevin Van Dam: Big Bass Challenge,Wii,Otros,0
1982,Activision,Action,Keystone Kapers,2600,Europa,0.04
1982,Activision,Action,Keystone Kapers,2600,Japón,0
1982,Activision,Action,Keystone Kapers,2600,Norteamérica,0.62
1982,Activision,Action,Keystone Kapers,2600,Otros,0.01
2010,Unknown,Action,Kid Adventures: Sky Captain,Wii,Europa,0.04
2010,Unknown,Action,Kid Adventures: Sky Captain,Wii,Japón,0
2010,Unknown,Action,Kid Adventures: Sky Captain,Wii,Norteamérica,0.11
2010,Unknown,Action,Kid Adventures: Sky Captain,Wii,Otros,0.01
2010,Avanquest,Sports,Kid Fit Island Resort,Wii,Europa,0
2010,Avanquest,Sports,Kid Fit Island Resort,Wii,Japón,0
2010,Avanquest,Sports,Kid Fit Island Resort,Wii,Norteamérica,0.05
2010,Avanquest,Sports,Kid Fit Island Resort,Wii,Otros,0
1986,Nintendo,Platform,Kid Icarus,NES,Europa,0.12
1986,Nintendo,Platform,Kid Icarus,NES,Japón,1.09
1986,Nintendo,Platform,Kid Icarus,NES,Norteamérica,0.53
1986,Nintendo,Platform,Kid Icarus,NES,Otros,0.02
2012,Nintendo,Action,Kid Icarus: Uprising,3DS,Europa,0.35
2012,Nintendo,Action,Kid Icarus: Uprising,3DS,Japón,0.36
2012,Nintendo,Action,Kid Icarus: Uprising,3DS,Norteamérica,0.48
2012,Nintendo,Action,Kid Icarus: Uprising,3DS,Otros,0.07
2005,Namco Bandai Games,Misc,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,Europa,0
2005,Namco Bandai Games,Misc,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,Japón,0.04
2005,Namco Bandai Games,Misc,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,Norteamérica,0
2005,Namco Bandai Games,Misc,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,Otros,0
1997,Sega,Strategy,Kidou Senkan Nadesico,SAT,Europa,0
1997,Sega,Strategy,Kidou Senkan Nadesico,SAT,Japón,0.15
1997,Sega,Strategy,Kidou Senkan Nadesico,SAT,Norteamérica,0
1997,Sega,Strategy,Kidou Senkan Nadesico,SAT,Otros,0
2008,Namco Bandai Games,Action,Kidou Senshi Gundam 00,DS,Europa,0
2008,Namco Bandai Games,Action,Kidou Senshi Gundam 00,DS,Japón,0.08
2008,Namco Bandai Games,Action,Kidou Senshi Gundam 00,DS,Norteamérica,0
2008,Namco Bandai Games,Action,Kidou Senshi Gundam 00,DS,Otros,0
1991,Namco Bandai Games,Strategy,Kidou Senshi Gundam F91: Formula Senki 0122,SNES,Europa,0
1991,Namco Bandai Games,Strategy,Kidou Senshi Gundam F91: Formula Senki 0122,SNES,Japón,0.33
1991,Namco Bandai Games,Strategy,Kidou Senshi Gundam F91: Formula Senki 0122,SNES,Norteamérica,0
1991,Namco Bandai Games,Strategy,Kidou Senshi Gundam F91: Formula Senki 0122,SNES,Otros,0
2012,Namco Bandai Games,Action,Kidou Senshi Gundam Seed Battle Destiny,PSV,Europa,0
2012,Namco Bandai Games,Action,Kidou Senshi Gundam Seed Battle Destiny,PSV,Japón,0.12
2012,Namco Bandai Games,Action,Kidou Senshi Gundam Seed Battle Destiny,PSV,Norteamérica,0
2012,Namco Bandai Games,Action,Kidou Senshi Gundam Seed Battle Destiny,PSV,Otros,0
2012,Namco Bandai Games,Action,Kidou Senshi Gundam UC,PS3,Europa,0
2012,Namco Bandai Games,Action,Kidou Senshi Gundam UC,PS3,Japón,0.1
2012,Namco Bandai Games,Action,Kidou Senshi Gundam UC,PS3,Norteamérica,0
2012,Namco Bandai Games,Action,Kidou Senshi Gundam UC,PS3,Otros,0
2011,Namco Bandai Games,Fighting,Kidou Senshi Gundam: Extreme VS,PS3,Europa,0
2011,Namco Bandai Games,Fighting,Kidou Senshi Gundam: Extreme VS,PS3,Japón,0.54
2011,Namco Bandai Games,Fighting,Kidou Senshi Gundam: Extreme VS,PS3,Norteamérica,0
2011,Namco Bandai Games,Fighting,Kidou Senshi Gundam: Extreme VS,PS3,Otros,0
1998,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou,SAT,Europa,0
1998,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou,SAT,Japón,0.25
1998,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou,SAT,Norteamérica,0
1998,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou,SAT,Otros,0
2008,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,Europa,0
2008,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,Japón,0.16
2008,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,Norteamérica,0
2008,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,Otros,0
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PS2,Europa,0
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PS2,Japón,0.07
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PS2,Norteamérica,0
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PS2,Otros,0
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PSP,Europa,0
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PSP,Japón,0.07
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PSP,Norteamérica,0
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PSP,Otros,0
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Senjou no Kizuna Portable,PSP,Europa,0
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Senjou no Kizuna Portable,PSP,Japón,0.18
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Senjou no Kizuna Portable,PSP,Norteamérica,0
2009,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Senjou no Kizuna Portable,PSP,Otros,0
2011,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,Europa,0
2011,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,Japón,0.14
2011,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,Norteamérica,0
2011,Namco Bandai Games,Strategy,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,Otros,0
1994,Namco Bandai Games,Action,Kidou Senshi V Gundam,SNES,Europa,0
1994,Namco Bandai Games,Action,Kidou Senshi V Gundam,SNES,Japón,0.03
1994,Namco Bandai Games,Action,Kidou Senshi V Gundam,SNES,Norteamérica,0
1994,Namco Bandai Games,Action,Kidou Senshi V Gundam,SNES,Otros,0
2011,Unknown,Misc,Kids Learn Math: A+ Edition,DS,Europa,0
2011,Unknown,Misc,Kids Learn Math: A+ Edition,DS,Japón,0
2011,Unknown,Misc,Kids Learn Math: A+ Edition,DS,Norteamérica,0.14
2011,Unknown,Misc,Kids Learn Math: A+ Edition,DS,Otros,0.01
2011,Unknown,Misc,Kids Learn Music A+ Edition,DS,Europa,0
2011,Unknown,Misc,Kids Learn Music A+ Edition,DS,Japón,0
2011,Unknown,Misc,Kids Learn Music A+ Edition,DS,Norteamérica,0.05
2011,Unknown,Misc,Kids Learn Music A+ Edition,DS,Otros,0
2010,D3Publisher,Misc,Kidz Bop Dance Party! The Video Game,Wii,Europa,0
2010,D3Publisher,Misc,Kidz Bop Dance Party! The Video Game,Wii,Japón,0
2010,D3Publisher,Misc,Kidz Bop Dance Party! The Video Game,Wii,Norteamérica,0.21
2010,D3Publisher,Misc,Kidz Bop Dance Party! The Video Game,Wii,Otros,0.01
2008,Data Design Interactive,Sports,Kidz Sports: Crazy Golf,Wii,Europa,0
2008,Data Design Interactive,Sports,Kidz Sports: Crazy Golf,Wii,Japón,0
2008,Data Design Interactive,Sports,Kidz Sports: Crazy Golf,Wii,Norteamérica,0.11
2008,Data Design Interactive,Sports,Kidz Sports: Crazy Golf,Wii,Otros,0.01
2008,Benesse,Misc,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,Europa,0
2008,Benesse,Misc,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,Japón,0.01
2008,Benesse,Misc,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,Norteamérica,0
2008,Benesse,Misc,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,Otros,0
2001,Takara,Action,Kikou Heidan J-Phoenix,PS2,Europa,0
2001,Takara,Action,Kikou Heidan J-Phoenix,PS2,Japón,0.06
2001,Takara,Action,Kikou Heidan J-Phoenix,PS2,Norteamérica,0
2001,Takara,Action,Kikou Heidan J-Phoenix,PS2,Otros,0
2003,Takara,Action,Kikou Heidan J-Phoenix 2,PS2,Europa,0
2003,Takara,Action,Kikou Heidan J-Phoenix 2,PS2,Japón,0.04
2003,Takara,Action,Kikou Heidan J-Phoenix 2,PS2,Norteamérica,0
2003,Takara,Action,Kikou Heidan J-Phoenix 2,PS2,Otros,0
2002,Takara,Action,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,PS2,Europa,0
2002,Takara,Action,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,PS2,Japón,0.02
2002,Takara,Action,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,PS2,Norteamérica,0
2002,Takara,Action,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,PS2,Otros,0
2007,Benesse,Misc,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,DS,Europa,0
2007,Benesse,Misc,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,DS,Japón,0.1
2007,Benesse,Misc,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,DS,Norteamérica,0
2007,Benesse,Misc,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,DS,Otros,0
2006,Konami Digital Entertainment,Simulation,"Kilari: Na-san, Mon Meilleur Ami",DS,Europa,0
2006,Konami Digital Entertainment,Simulation,"Kilari: Na-san, Mon Meilleur Ami",DS,Japón,0.12
2006,Konami Digital Entertainment,Simulation,"Kilari: Na-san, Mon Meilleur Ami",DS,Norteamérica,0
2006,Konami Digital Entertainment,Simulation,"Kilari: Na-san, Mon Meilleur Ami",DS,Otros,0
1994,Sony Computer Entertainment,Shooter,Kileak: The DNA Imperative,PS,Europa,0.06
1994,Sony Computer Entertainment,Shooter,Kileak: The DNA Imperative,PS,Japón,0.21
1994,Sony Computer Entertainment,Shooter,Kileak: The DNA Imperative,PS,Norteamérica,0.08
1994,Sony Computer Entertainment,Shooter,Kileak: The DNA Imperative,PS,Otros,0.02
2003,Namco Bandai Games,Shooter,Kill.Switch,XB,Europa,0.05
2003,Namco Bandai Games,Shooter,Kill.Switch,XB,Japón,0
2003,Namco Bandai Games,Shooter,Kill.Switch,XB,Norteamérica,0.18
2003,Namco Bandai Games,Shooter,Kill.Switch,XB,Otros,0.01
2003,Sony Computer Entertainment,Shooter,Kill.Switch,PS2,Europa,0.27
2003,Sony Computer Entertainment,Shooter,Kill.Switch,PS2,Japón,0
2003,Sony Computer Entertainment,Shooter,Kill.Switch,PS2,Norteamérica,0.34
2003,Sony Computer Entertainment,Shooter,Kill.Switch,PS2,Otros,0.09
2004,Zoo Digital Publishing,Shooter,Kill.Switch,GBA,Europa,0.01
2004,Zoo Digital Publishing,Shooter,Kill.Switch,GBA,Japón,0
2004,Zoo Digital Publishing,Shooter,Kill.Switch,GBA,Norteamérica,0.02
2004,Zoo Digital Publishing,Shooter,Kill.Switch,GBA,Otros,0
1995,Nintendo,Fighting,Killer Instinct,SNES,Europa,0.72
1995,Nintendo,Fighting,Killer Instinct,SNES,Japón,0.12
1995,Nintendo,Fighting,Killer Instinct,SNES,Norteamérica,2.26
1995,Nintendo,Fighting,Killer Instinct,SNES,Otros,0.1
2013,Microsoft Game Studios,Fighting,Killer Instinct (2013),XOne,Europa,0.03
2013,Microsoft Game Studios,Fighting,Killer Instinct (2013),XOne,Japón,0
2013,Microsoft Game Studios,Fighting,Killer Instinct (2013),XOne,Norteamérica,0.03
2013,Microsoft Game Studios,Fighting,Killer Instinct (2013),XOne,Otros,0.01
1996,Nintendo,Fighting,Killer Instinct Gold,N64,Europa,0.19
1996,Nintendo,Fighting,Killer Instinct Gold,N64,Japón,0
1996,Nintendo,Fighting,Killer Instinct Gold,N64,Norteamérica,0.61
1996,Nintendo,Fighting,Killer Instinct Gold,N64,Otros,0.01
2013,Deep Silver,Action,Killer is Dead,PS3,Europa,0.04
2013,Deep Silver,Action,Killer is Dead,PS3,Japón,0.05
2013,Deep Silver,Action,Killer is Dead,PS3,Norteamérica,0.12
2013,Deep Silver,Action,Killer is Dead,PS3,Otros,0.02
2013,Deep Silver,Action,Killer is Dead,X360,Europa,0.02
2013,Deep Silver,Action,Killer is Dead,X360,Japón,0.01
2013,Deep Silver,Action,Killer is Dead,X360,Norteamérica,0.08
2013,Deep Silver,Action,Killer is Dead,X360,Otros,0.01
1999,Crave Entertainment,Racing,Killer Loop,PS,Europa,0.02
1999,Crave Entertainment,Racing,Killer Loop,PS,Japón,0
1999,Crave Entertainment,Racing,Killer Loop,PS,Norteamérica,0.03
1999,Crave Entertainment,Racing,Killer Loop,PS,Otros,0
2005,Capcom,Action,Killer7,GC,Europa,0.03
2005,Capcom,Action,Killer7,GC,Japón,0
2005,Capcom,Action,Killer7,GC,Norteamérica,0.12
2005,Capcom,Action,Killer7,GC,Otros,0
2005,Capcom,Action,Killer7,PS2,Europa,0.03
2005,Capcom,Action,Killer7,PS2,Japón,0
2005,Capcom,Action,Killer7,PS2,Norteamérica,0.04
2005,Capcom,Action,Killer7,PS2,Otros,0.01
1996,Acclaim Entertainment,Fighting,Killing Zone,PS,Europa,0.02
1996,Acclaim Entertainment,Fighting,Killing Zone,PS,Japón,0
1996,Acclaim Entertainment,Fighting,Killing Zone,PS,Norteamérica,0.03
1996,Acclaim Entertainment,Fighting,Killing Zone,PS,Otros,0
2004,Sony Computer Entertainment,Shooter,Killzone,PS2,Europa,0.03
2004,Sony Computer Entertainment,Shooter,Killzone,PS2,Japón,0
2004,Sony Computer Entertainment,Shooter,Killzone,PS2,Norteamérica,0.79
2004,Sony Computer Entertainment,Shooter,Killzone,PS2,Otros,0.13
2009,Sony Computer Entertainment,Shooter,Killzone 2,PS3,Europa,1.07
2009,Sony Computer Entertainment,Shooter,Killzone 2,PS3,Japón,0.08
2009,Sony Computer Entertainment,Shooter,Killzone 2,PS3,Norteamérica,1.4
2009,Sony Computer Entertainment,Shooter,Killzone 2,PS3,Otros,0.47
2011,Sony Computer Entertainment,Shooter,Killzone 3,PS3,Europa,0.88
2011,Sony Computer Entertainment,Shooter,Killzone 3,PS3,Japón,0.09
2011,Sony Computer Entertainment,Shooter,Killzone 3,PS3,Norteamérica,1.45
2011,Sony Computer Entertainment,Shooter,Killzone 3,PS3,Otros,0.38
2006,Sony Computer Entertainment,Shooter,Killzone: Liberation,PSP,Europa,0.28
2006,Sony Computer Entertainment,Shooter,Killzone: Liberation,PSP,Japón,0
2006,Sony Computer Entertainment,Shooter,Killzone: Liberation,PSP,Norteamérica,0.44
2006,Sony Computer Entertainment,Shooter,Killzone: Liberation,PSP,Otros,0.18
2013,Sony Computer Entertainment Europe,Shooter,Killzone: Mercenary,PSV,Europa,0.49
2013,Sony Computer Entertainment Europe,Shooter,Killzone: Mercenary,PSV,Japón,0.04
2013,Sony Computer Entertainment Europe,Shooter,Killzone: Mercenary,PSV,Norteamérica,0.25
2013,Sony Computer Entertainment Europe,Shooter,Killzone: Mercenary,PSV,Otros,0.22
2013,Sony Computer Entertainment,Shooter,Killzone: Shadow Fall,PS4,Europa,1.33
2013,Sony Computer Entertainment,Shooter,Killzone: Shadow Fall,PS4,Japón,0.07
2013,Sony Computer Entertainment,Shooter,Killzone: Shadow Fall,PS4,Norteamérica,0.89
2013,Sony Computer Entertainment,Shooter,Killzone: Shadow Fall,PS4,Otros,0.28
2008,Minato Station,Adventure,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,Europa,0
2008,Minato Station,Adventure,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,Japón,0.02
2008,Minato Station,Adventure,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,Norteamérica,0
2008,Minato Station,Adventure,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,Otros,0
2009,Banpresto,Adventure,Kimi ni Todoke: Sodateru Omoi,DS,Europa,0
2009,Banpresto,Adventure,Kimi ni Todoke: Sodateru Omoi,DS,Japón,0.02
2009,Banpresto,Adventure,Kimi ni Todoke: Sodateru Omoi,DS,Norteamérica,0
2009,Banpresto,Adventure,Kimi ni Todoke: Sodateru Omoi,DS,Otros,0
2011,Banpresto,Adventure,Kimi ni Todoke: Tsutaeru Kimochi,DS,Europa,0
2011,Banpresto,Adventure,Kimi ni Todoke: Tsutaeru Kimochi,DS,Japón,0.05
2011,Banpresto,Adventure,Kimi ni Todoke: Tsutaeru Kimochi,DS,Norteamérica,0
2011,Banpresto,Adventure,Kimi ni Todoke: Tsutaeru Kimochi,DS,Otros,0
2008,SNK Playmore,Role-Playing,Kimi no Yuusha,DS,Europa,0
2008,SNK Playmore,Role-Playing,Kimi no Yuusha,DS,Japón,0.01
2008,SNK Playmore,Role-Playing,Kimi no Yuusha,DS,Norteamérica,0
2008,SNK Playmore,Role-Playing,Kimi no Yuusha,DS,Otros,0
2012,Idea Factory,Action,Kimikare: New Semester,PSP,Europa,0
2012,Idea Factory,Action,Kimikare: New Semester,PSP,Japón,0.02
2012,Idea Factory,Action,Kimikare: New Semester,PSP,Norteamérica,0
2012,Idea Factory,Action,Kimikare: New Semester,PSP,Otros,0
2006,Enterbrain,Adventure,KimiKiss,PS2,Europa,0
2006,Enterbrain,Adventure,KimiKiss,PS2,Japón,0.06
2006,Enterbrain,Adventure,KimiKiss,PS2,Norteamérica,0
2006,Enterbrain,Adventure,KimiKiss,PS2,Otros,0
2008,Enterbrain,Adventure,KimiKiss (ebKore+),PS2,Europa,0
2008,Enterbrain,Adventure,KimiKiss (ebKore+),PS2,Japón,0.06
2008,Enterbrain,Adventure,KimiKiss (ebKore+),PS2,Norteamérica,0
2008,Enterbrain,Adventure,KimiKiss (ebKore+),PS2,Otros,0
2010,Microsoft Game Studios,Misc,Kinect Adventures!,X360,Europa,4.94
2010,Microsoft Game Studios,Misc,Kinect Adventures!,X360,Japón,0.24
2010,Microsoft Game Studios,Misc,Kinect Adventures!,X360,Norteamérica,14.97
2010,Microsoft Game Studios,Misc,Kinect Adventures!,X360,Otros,1.67
2010,Microsoft Game Studios,Racing,Kinect Joy Ride,X360,Europa,0.4
2010,Microsoft Game Studios,Racing,Kinect Joy Ride,X360,Japón,0
2010,Microsoft Game Studios,Racing,Kinect Joy Ride,X360,Norteamérica,0.92
2010,Microsoft Game Studios,Racing,Kinect Joy Ride,X360,Otros,0.12
2012,Microsoft Game Studios,Adventure,Kinect Rush: A Disney Pixar Adventure,X360,Europa,0.16
2012,Microsoft Game Studios,Adventure,Kinect Rush: A Disney Pixar Adventure,X360,Japón,0
2012,Microsoft Game Studios,Adventure,Kinect Rush: A Disney Pixar Adventure,X360,Norteamérica,0.38
2012,Microsoft Game Studios,Adventure,Kinect Rush: A Disney Pixar Adventure,X360,Otros,0.05
2010,Microsoft Game Studios,Sports,Kinect Sports,X360,Europa,1.78
2010,Microsoft Game Studios,Sports,Kinect Sports,X360,Japón,0.03
2010,Microsoft Game Studios,Sports,Kinect Sports,X360,Norteamérica,3.92
2010,Microsoft Game Studios,Sports,Kinect Sports,X360,Otros,0.51
2014,Microsoft Game Studios,Sports,Kinect Sports Rivals,XOne,Europa,0.22
2014,Microsoft Game Studios,Sports,Kinect Sports Rivals,XOne,Japón,0.02
2014,Microsoft Game Studios,Sports,Kinect Sports Rivals,XOne,Norteamérica,0.3
2014,Microsoft Game Studios,Sports,Kinect Sports Rivals,XOne,Otros,0.04
2011,Microsoft Game Studios,Sports,Kinect Sports: Season Two,X360,Europa,0.74
2011,Microsoft Game Studios,Sports,Kinect Sports: Season Two,X360,Japón,0.02
2011,Microsoft Game Studios,Sports,Kinect Sports: Season Two,X360,Norteamérica,1.38
2011,Microsoft Game Studios,Sports,Kinect Sports: Season Two,X360,Otros,0.22
2012,Microsoft Game Studios,Action,Kinect Star Wars,X360,Europa,0.57
2012,Microsoft Game Studios,Action,Kinect Star Wars,X360,Japón,0.03
2012,Microsoft Game Studios,Action,Kinect Star Wars,X360,Norteamérica,1.05
2012,Microsoft Game Studios,Action,Kinect Star Wars,X360,Otros,0.14
2011,Microsoft Game Studios,Misc,Kinect: Disneyland Adventures,X360,Europa,0.46
2011,Microsoft Game Studios,Misc,Kinect: Disneyland Adventures,X360,Japón,0.02
2011,Microsoft Game Studios,Misc,Kinect: Disneyland Adventures,X360,Norteamérica,1.73
2011,Microsoft Game Studios,Misc,Kinect: Disneyland Adventures,X360,Otros,0.18
2010,Microsoft Game Studios,Simulation,Kinectimals,X360,Europa,0.48
2010,Microsoft Game Studios,Simulation,Kinectimals,X360,Japón,0
2010,Microsoft Game Studios,Simulation,Kinectimals,X360,Norteamérica,1.02
2010,Microsoft Game Studios,Simulation,Kinectimals,X360,Otros,0.14
2011,Microsoft Game Studios,Misc,Kinectimals: Now with Bears!,X360,Europa,0.06
2011,Microsoft Game Studios,Misc,Kinectimals: Now with Bears!,X360,Japón,0
2011,Microsoft Game Studios,Misc,Kinectimals: Now with Bears!,X360,Norteamérica,0.27
2011,Microsoft Game Studios,Misc,Kinectimals: Now with Bears!,X360,Otros,0.03
2001,Sony Computer Entertainment,Racing,Kinetica,PS2,Europa,0.12
2001,Sony Computer Entertainment,Racing,Kinetica,PS2,Japón,0
2001,Sony Computer Entertainment,Racing,Kinetica,PS2,Norteamérica,0.16
2001,Sony Computer Entertainment,Racing,Kinetica,PS2,Otros,0.04
2004,Konami Digital Entertainment,Action,King Arthur,GC,Europa,0.01
2004,Konami Digital Entertainment,Action,King Arthur,GC,Japón,0
2004,Konami Digital Entertainment,Action,King Arthur,GC,Norteamérica,0.03
2004,Konami Digital Entertainment,Action,King Arthur,GC,Otros,0
2004,Konami Digital Entertainment,Action,King Arthur,PS2,Europa,0.05
2004,Konami Digital Entertainment,Action,King Arthur,PS2,Japón,0
2004,Konami Digital Entertainment,Action,King Arthur,PS2,Norteamérica,0.07
2004,Konami Digital Entertainment,Action,King Arthur,PS2,Otros,0.02
2004,Konami Digital Entertainment,Action,King Arthur,XB,Europa,0.01
