,FECHAH,TIPO,CO,NO,NO2,PM2.5,PM10,NOx,O3,VELOCIDAD VIENTO,DIR. VIENTO,TEMPERATURA,HUMEDAD RELATIVA,PRESION BAROMETRICA,PRECIPITACIONES,ES10,ES53,ESSUMA
20935,2021-05-24 23:00:00,laborable,0.2,1.0,24.0,4.0,7.0,26.0,67.1,0.97,285.0,18.7,45.0,951.0,0.0,208.0,397.0,605.0
20936,2021-05-25 00:00:00,laborable,0.2,1.0,16.0,2.0,5.0,17.0,77.89,0.89,300.0,17.8,44.0,951.0,0.0,159.0,285.0,444.0
20937,2021-05-25 01:00:00,laborable,0.2,1.0,19.0,2.0,9.0,21.0,74.47,0.57,226.0,16.6,45.0,951.0,0.0,64.0,205.0,269.0
20938,2021-05-25 02:00:00,laborable,0.2,1.0,10.0,1.0,5.0,12.0,89.85,0.68,257.0,16.1,41.0,951.0,0.0,88.0,137.0,225.0
20939,2021-05-25 03:00:00,laborable,0.2,1.0,15.0,3.0,6.0,16.0,79.54,0.62,8.0,15.4,44.0,951.0,0.0,61.0,112.0,173.0
20940,2021-05-25 04:00:00,laborable,0.2,2.0,23.0,4.0,8.0,25.0,63.48,0.57,61.0,13.9,51.0,951.0,0.0,63.0,97.0,160.0
20941,2021-05-25 05:00:00,laborable,0.2,2.0,18.0,5.0,10.0,21.0,64.51,0.79,57.0,14.2,54.0,951.0,0.0,167.0,114.0,281.0
20942,2021-05-25 06:00:00,laborable,0.2,8.0,31.0,4.0,8.0,43.0,47.04,0.85,43.0,13.1,62.0,952.0,0.0,429.0,328.0,757.0
20943,2021-05-25 07:00:00,laborable,0.3,20.0,51.0,8.0,14.0,81.0,30.99,1.24,55.0,12.8,63.0,953.0,0.0,711.0,627.0,1338.0
20944,2021-05-25 08:00:00,laborable,0.3,26.0,51.0,12.0,19.0,91.0,29.08,1.45,69.0,13.8,59.0,953.0,0.0,695.0,693.0,1388.0
20945,2021-05-25 09:00:00,laborable,0.3,28.0,51.0,10.0,19.0,94.0,31.29,1.31,62.0,14.9,56.0,953.0,0.0,715.0,753.0,1468.0
20946,2021-05-25 10:00:00,laborable,0.3,18.0,38.0,9.0,18.0,66.0,47.2,1.37,79.0,18.3,46.0,953.0,0.0,587.0,658.0,1245.0
20947,2021-05-25 11:00:00,laborable,0.3,17.0,37.0,7.0,16.0,62.0,60.22,1.93,62.0,19.3,42.0,953.0,0.0,582.0,651.0,1233.0
20948,2021-05-25 12:00:00,laborable,0.2,11.0,31.0,7.0,16.0,49.0,73.93,1.53,12.0,21.2,38.0,952.0,0.0,573.0,743.0,1316.0
20949,2021-05-25 13:00:00,laborable,0.2,8.0,26.0,5.0,11.0,39.0,86.67,1.4,28.0,22.8,35.0,952.0,0.0,631.0,730.0,1361.0
20950,2021-05-25 14:00:00,laborable,0.2,6.0,22.0,10.0,16.0,32.0,92.98,1.47,73.0,24.0,32.0,951.0,0.0,708.0,749.0,1457.0
20951,2021-05-25 15:00:00,laborable,0.2,7.0,,4.0,10.0,39.0,0.0,1.39,39.0,25.1,31.0,950.0,0.0,694.0,643.0,1337.0
20952,2021-05-25 16:00:00,laborable,0.2,7.0,,8.0,14.0,40.0,0.0,1.41,61.0,25.5,31.0,949.0,0.0,584.0,738.0,1322.0
20953,2021-05-25 17:00:00,laborable,0.2,7.0,,10.0,17.0,40.0,0.0,1.23,69.0,26.8,29.0,949.0,0.0,680.0,735.0,1415.0
20954,2021-05-25 18:00:00,laborable,0.2,7.0,,10.0,17.0,45.0,0.0,1.12,19.0,27.1,28.0,948.0,0.0,670.0,772.0,1442.0
20955,2021-05-25 19:00:00,laborable,0.2,9.0,,10.0,17.0,55.0,0.0,0.98,6.0,26.1,29.0,948.0,0.0,608.0,791.0,1399.0
20956,2021-05-25 20:00:00,laborable,0.3,6.0,,7.0,13.0,58.0,0.0,0.91,42.0,25.0,30.0,948.0,0.0,593.0,749.0,1342.0
20957,2021-05-25 21:00:00,laborable,0.4,10.0,,11.0,17.0,94.0,0.0,0.61,76.0,24.5,32.0,948.0,0.0,536.0,560.0,1096.0
20958,2021-05-25 22:00:00,laborable,0.3,15.0,,6.0,15.0,84.0,0.0,1.26,92.0,22.7,42.0,949.0,0.0,403.0,432.0,835.0
20959,2021-05-25 23:00:00,laborable,0.2,4.0,,5.0,12.0,35.0,0.0,1.19,126.0,20.6,51.0,950.0,0.0,229.0,402.0,631.0
20960,2021-05-26 00:00:00,laborable,0.2,3.0,23.0,9.0,15.0,27.0,,1.1,111.0,19.3,57.0,950.0,0.0,148.0,234.0,382.0
20961,2021-05-26 01:00:00,laborable,0.2,2.0,16.0,8.0,14.0,18.0,,1.07,80.0,18.2,63.0,950.0,0.0,90.0,209.0,299.0
20962,2021-05-26 02:00:00,laborable,0.2,1.0,15.0,9.0,14.0,16.0,,0.97,47.0,17.4,68.0,950.0,0.0,86.0,142.0,228.0
20963,2021-05-26 03:00:00,laborable,0.2,1.0,12.0,9.0,13.0,13.0,,1.95,77.0,16.3,72.0,950.0,0.0,58.0,107.0,165.0
20964,2021-05-26 04:00:00,laborable,0.2,1.0,11.0,5.0,9.0,12.0,,1.48,67.0,15.9,73.0,950.0,0.0,67.0,99.0,166.0
20965,2021-05-26 05:00:00,laborable,0.2,2.0,17.0,7.0,11.0,20.0,,1.35,90.0,15.3,74.0,950.0,0.0,159.0,121.0,280.0
20966,2021-05-26 06:00:00,laborable,0.2,6.0,36.0,7.0,12.0,46.0,,0.95,48.0,15.0,75.0,950.0,0.0,431.0,338.0,769.0
20967,2021-05-26 07:00:00,laborable,0.3,14.0,52.0,9.0,15.0,73.0,,1.46,59.0,15.2,73.0,950.0,0.0,686.0,614.0,1300.0
20968,2021-05-26 08:00:00,laborable,0.3,16.0,56.0,8.0,13.0,82.0,,1.63,67.0,15.5,68.0,950.0,0.0,680.0,675.0,1355.0
20969,2021-05-26 09:00:00,laborable,0.3,19.0,53.0,9.0,17.0,81.0,,1.53,62.0,16.6,64.0,950.0,0.0,624.0,727.0,1351.0
20970,2021-05-26 10:00:00,laborable,0.2,13.0,36.0,4.0,12.0,55.0,,1.65,59.0,18.1,60.0,950.0,0.0,584.0,740.0,1324.0
20971,2021-05-26 11:00:00,laborable,0.2,10.0,29.0,9.0,17.0,45.0,,1.53,63.0,19.9,55.0,949.0,0.0,590.0,722.0,1312.0
20972,2021-05-26 12:00:00,laborable,0.2,9.0,26.0,9.0,17.0,39.0,,1.42,82.0,21.3,51.0,949.0,0.0,583.0,767.0,1350.0
20973,2021-05-26 13:00:00,laborable,0.2,7.0,26.0,5.0,13.0,37.0,,1.45,56.0,22.5,48.0,948.0,0.0,685.0,735.0,1420.0
20974,2021-05-26 14:00:00,laborable,0.2,7.0,26.0,8.0,17.0,36.0,,1.29,77.0,24.9,42.0,947.0,0.0,637.0,699.0,1336.0
20975,2021-05-26 15:00:00,laborable,0.2,7.0,26.0,11.0,20.0,36.0,,1.23,153.0,26.7,36.0,946.0,0.0,625.0,682.0,1307.0
20976,2021-05-26 16:00:00,laborable,0.2,6.0,26.0,5.0,12.0,36.0,,1.39,174.0,27.6,32.0,946.0,0.0,639.0,716.0,1355.0
20977,2021-05-26 17:00:00,laborable,0.2,6.0,25.0,3.0,9.0,34.0,,1.33,223.0,29.2,28.0,945.0,0.0,686.0,725.0,1411.0
20978,2021-05-26 18:00:00,laborable,0.2,6.0,27.0,8.0,13.0,37.0,,1.18,187.0,27.9,29.0,944.0,0.0,681.0,713.0,1394.0
20979,2021-05-26 19:00:00,laborable,0.2,12.0,45.0,15.0,21.0,63.0,,1.07,223.0,27.6,29.0,944.0,0.0,635.0,763.0,1398.0
20980,2021-05-26 20:00:00,laborable,0.2,6.0,37.0,8.0,14.0,47.0,,0.95,40.0,26.3,31.0,945.0,0.0,618.0,734.0,1352.0
20981,2021-05-26 21:00:00,laborable,0.3,3.0,47.0,7.0,13.0,52.0,,0.68,260.0,25.3,32.0,945.0,0.0,504.0,592.0,1096.0
20982,2021-05-26 22:00:00,laborable,0.3,3.0,62.0,13.0,19.0,67.0,,0.64,250.0,24.3,34.0,945.0,0.0,404.0,455.0,859.0
20983,2021-05-26 23:00:00,laborable,0.3,3.0,39.0,14.0,19.0,44.0,,0.76,250.0,22.7,37.0,946.0,0.0,279.0,391.0,670.0
20984,2021-05-27 00:00:00,laborable,0.3,4.0,41.0,11.0,17.0,47.0,,0.83,61.0,21.2,44.0,946.0,0.0,193.0,228.0,421.0
20985,2021-05-27 01:00:00,laborable,0.2,2.0,30.0,10.0,16.0,34.0,,1.29,67.0,20.3,51.0,946.0,0.0,111.0,224.0,335.0
20986,2021-05-27 02:00:00,laborable,0.2,1.0,19.0,11.0,16.0,21.0,,1.86,61.0,19.4,55.0,946.0,0.0,85.0,156.0,241.0
20987,2021-05-27 03:00:00,laborable,0.2,1.0,17.0,10.0,14.0,19.0,,1.24,61.0,18.4,61.0,946.0,0.0,60.0,124.0,184.0
20988,2021-05-27 04:00:00,laborable,0.2,2.0,22.0,5.0,10.0,25.0,,1.41,68.0,17.5,63.0,946.0,0.0,62.0,104.0,166.0
20989,2021-05-27 05:00:00,laborable,0.2,3.0,21.0,4.0,8.0,26.0,,1.21,67.0,16.9,64.0,946.0,0.0,163.0,126.0,289.0
20990,2021-05-27 06:00:00,laborable,0.3,11.0,39.0,3.0,6.0,56.0,,0.81,71.0,16.7,64.0,947.0,0.0,417.0,321.0,738.0
20991,2021-05-27 07:00:00,laborable,0.4,34.0,65.0,5.0,9.0,117.0,,1.09,71.0,16.9,63.0,947.0,0.0,691.0,565.0,1256.0
20992,2021-05-27 08:00:00,laborable,0.4,35.0,66.0,11.0,17.0,120.0,,1.3,66.0,18.2,59.0,947.0,0.0,701.0,707.0,1408.0
20993,2021-05-27 09:00:00,laborable,0.3,27.0,57.0,12.0,21.0,99.0,,1.29,73.0,19.9,55.0,947.0,0.0,567.0,691.0,1258.0
20994,2021-05-27 10:00:00,laborable,0.3,18.0,48.0,9.0,20.0,75.0,,1.45,68.0,21.3,52.0,947.0,0.0,516.0,693.0,1209.0
20995,2021-05-27 11:00:00,laborable,0.3,13.0,40.0,10.0,21.0,60.0,,1.46,56.0,22.5,48.0,947.0,0.0,601.0,800.0,1401.0
20996,2021-05-27 12:00:00,laborable,0.2,15.0,44.0,9.0,20.0,67.0,,1.47,60.0,24.3,43.0,946.0,0.0,593.0,755.0,1348.0
20997,2021-05-27 13:00:00,laborable,0.2,12.0,36.0,9.0,22.0,55.0,,1.54,52.0,25.0,42.0,946.0,0.0,588.0,802.0,1390.0
20998,2021-05-27 14:00:00,laborable,0.2,10.0,40.0,6.0,17.0,56.0,,1.16,124.0,26.2,37.0,945.0,0.0,654.0,835.0,1489.0
20999,2021-05-27 15:00:00,laborable,0.2,9.0,36.0,10.0,19.0,51.0,,1.21,62.0,27.0,35.0,945.0,0.0,642.0,820.0,1462.0
21000,2021-05-27 16:00:00,laborable,0.2,8.0,36.0,10.0,17.0,49.0,,1.1,1.0,27.5,31.0,944.0,0.0,603.0,800.0,1403.0
21001,2021-05-27 17:00:00,laborable,0.2,17.0,52.0,4.0,11.0,77.0,,1.05,65.0,27.5,31.0,944.0,0.0,709.0,878.0,1587.0
21002,2021-05-27 18:00:00,laborable,0.2,14.0,51.0,17.0,24.0,73.0,,0.78,80.0,27.6,31.0,943.0,0.0,663.0,743.0,1406.0
21003,2021-05-27 19:00:00,laborable,0.3,21.0,73.0,29.0,37.0,105.0,,0.71,96.0,26.6,33.0,943.0,0.0,646.0,779.0,1425.0
21004,2021-05-27 20:00:00,laborable,0.4,18.0,78.0,27.0,37.0,106.0,,0.86,103.0,25.9,33.0,943.0,0.0,648.0,740.0,1388.0
21005,2021-05-27 21:00:00,laborable,0.3,8.0,74.0,10.0,20.0,87.0,,0.7,178.0,24.9,37.0,944.0,0.0,547.0,628.0,1175.0
21006,2021-05-27 22:00:00,laborable,0.4,11.0,84.0,9.0,19.0,101.0,,0.57,135.0,24.0,39.0,944.0,0.0,434.0,438.0,872.0
21007,2021-05-27 23:00:00,laborable,0.3,6.0,52.0,11.0,21.0,62.0,,0.85,160.0,23.1,41.0,945.0,0.0,287.0,348.0,635.0
21008,2021-05-28 00:00:00,laborable,0.2,4.0,34.0,12.0,21.0,40.0,,0.93,128.0,22.0,44.0,945.0,0.0,293.0,271.0,564.0
21009,2021-05-28 01:00:00,laborable,0.2,2.0,16.0,4.0,13.0,18.0,,1.31,121.0,21.0,48.0,945.0,0.0,115.0,303.0,418.0
21010,2021-05-28 02:00:00,laborable,0.2,1.0,15.0,3.0,9.0,17.0,,1.1,50.0,19.9,51.0,946.0,0.0,157.0,121.0,278.0
21011,2021-05-28 03:00:00,laborable,0.2,1.0,15.0,7.0,13.0,16.0,,1.13,62.0,17.6,67.0,947.0,0.6,54.0,187.0,241.0
21012,2021-05-28 04:00:00,laborable,0.2,1.0,17.0,13.0,18.0,20.0,,0.58,41.0,16.3,82.0,946.0,0.7,76.0,119.0,195.0
21013,2021-05-28 05:00:00,laborable,0.2,2.0,22.0,10.0,15.0,25.0,,1.04,63.0,16.7,80.0,946.0,0.0,185.0,138.0,323.0
21014,2021-05-28 06:00:00,laborable,0.2,9.0,40.0,13.0,16.0,54.0,,0.85,66.0,16.3,84.0,947.0,0.3,370.0,310.0,680.0
21015,2021-05-28 07:00:00,laborable,0.3,23.0,61.0,15.0,18.0,97.0,,1.35,60.0,16.1,83.0,947.0,0.0,402.0,626.0,1028.0
21016,2021-05-28 08:00:00,laborable,0.3,18.0,59.0,8.0,12.0,86.0,,0.72,63.0,16.6,80.0,947.0,0.2,672.0,720.0,1392.0
21017,2021-05-28 09:00:00,laborable,0.3,15.0,58.0,12.0,18.0,81.0,,0.81,280.0,16.8,80.0,947.0,0.0,656.0,754.0,1410.0
21018,2021-05-28 10:00:00,laborable,0.3,25.0,63.0,14.0,21.0,102.0,,0.74,155.0,18.5,74.0,947.0,0.0,562.0,726.0,1288.0
21019,2021-05-28 11:00:00,laborable,0.3,22.0,57.0,15.0,24.0,91.0,,1.01,101.0,20.7,64.0,947.0,0.0,622.0,737.0,1359.0
21020,2021-05-28 12:00:00,laborable,0.3,12.0,40.0,15.0,23.0,58.0,,0.99,75.0,22.8,53.0,947.0,0.0,607.0,765.0,1372.0
21021,2021-05-28 13:00:00,laborable,0.2,8.0,35.0,10.0,17.0,48.0,,1.04,43.0,24.8,46.0,947.0,0.0,685.0,771.0,1456.0
21022,2021-05-28 14:00:00,laborable,0.3,12.0,43.0,16.0,23.0,62.0,,1.31,78.0,25.5,44.0,946.0,0.0,670.0,814.0,1484.0
21023,2021-05-28 15:00:00,laborable,0.3,9.0,41.0,17.0,24.0,55.0,,1.31,69.0,26.5,40.0,946.0,0.0,705.0,720.0,1425.0
21024,2021-05-28 16:00:00,laborable,0.2,9.0,38.0,14.0,22.0,51.0,,1.04,118.0,27.4,37.0,945.0,0.0,660.0,735.0,1395.0
21025,2021-05-28 17:00:00,laborable,0.2,9.0,39.0,11.0,18.0,53.0,,1.12,186.0,28.9,33.0,945.0,0.0,652.0,761.0,1413.0
21026,2021-05-28 18:00:00,laborable,0.3,10.0,50.0,3.0,10.0,66.0,,1.12,58.0,29.1,31.0,945.0,0.0,698.0,773.0,1471.0
21027,2021-05-28 19:00:00,laborable,0.2,6.0,39.0,4.0,9.0,47.0,,1.22,229.0,27.4,35.0,945.0,0.0,688.0,796.0,1484.0
21028,2021-05-28 20:00:00,laborable,0.3,19.0,62.0,3.0,6.0,91.0,,0.94,12.0,24.7,46.0,946.0,0.0,625.0,859.0,1484.0
21029,2021-05-28 21:00:00,laborable,0.3,10.0,60.0,12.0,17.0,75.0,,1.67,69.0,24.0,46.0,946.0,0.0,558.0,681.0,1239.0
21030,2021-05-28 22:00:00,laborable,0.3,9.0,43.0,9.0,14.0,58.0,,1.63,68.0,22.9,48.0,947.0,0.0,517.0,592.0,1109.0
21031,2021-05-28 23:00:00,laborable,0.2,6.0,36.0,2.0,6.0,44.0,,1.14,84.0,21.7,52.0,948.0,0.0,384.0,477.0,861.0
21032,2021-05-29 00:00:00,laborable,0.2,5.0,34.0,7.0,10.0,41.0,,0.89,76.0,20.7,56.0,948.0,0.0,349.0,397.0,746.0
21033,2021-05-29 01:00:00,laborable,0.2,4.0,29.0,4.0,7.0,35.0,,1.16,64.0,20.0,59.0,948.0,0.0,198.0,233.0,431.0
21034,2021-05-29 02:00:00,laborable,0.2,3.0,28.0,7.0,9.0,32.0,,0.94,69.0,19.6,61.0,948.0,0.0,115.0,169.0,284.0
21035,2021-05-29 03:00:00,laborable,0.2,1.0,24.0,7.0,8.0,26.0,,0.63,297.0,19.0,62.0,948.0,0.0,86.0,110.0,196.0
21036,2021-05-29 04:00:00,laborable,0.2,1.0,19.0,7.0,9.0,20.0,,0.56,218.0,18.3,65.0,948.0,0.0,73.0,91.0,164.0
21037,2021-05-29 05:00:00,laborable,0.2,2.0,22.0,6.0,9.0,25.0,,0.54,72.0,17.3,69.0,948.0,0.0,105.0,111.0,216.0
21038,2021-05-29 06:00:00,laborable,0.2,2.0,25.0,8.0,11.0,28.0,,0.53,84.0,16.7,71.0,948.0,0.0,196.0,161.0,357.0
21039,2021-05-29 07:00:00,laborable,0.3,9.0,30.0,6.0,9.0,44.0,,0.61,323.0,17.4,68.0,949.0,0.0,294.0,289.0,583.0
21040,2021-05-29 08:00:00,laborable,0.3,12.0,32.0,9.0,14.0,50.0,,0.88,45.0,20.0,59.0,949.0,0.0,383.0,389.0,772.0
21041,2021-05-29 09:00:00,laborable,0.3,16.0,36.0,10.0,16.0,61.0,,1.05,46.0,21.5,54.0,950.0,0.0,472.0,530.0,1002.0
21042,2021-05-29 10:00:00,laborable,0.2,11.0,31.0,8.0,14.0,48.0,,1.1,66.0,23.3,48.0,950.0,0.0,638.0,581.0,1219.0
21043,2021-05-29 11:00:00,laborable,0.2,9.0,32.0,7.0,15.0,46.0,,1.09,88.0,25.3,43.0,950.0,0.0,617.0,727.0,1344.0
21044,2021-05-29 12:00:00,laborable,0.2,6.0,27.0,7.0,14.0,37.0,,1.2,51.0,26.5,39.0,949.0,0.0,572.0,798.0,1370.0
21045,2021-05-29 13:00:00,laborable,0.2,8.0,29.0,2.0,7.0,42.0,,1.3,56.0,28.0,34.0,949.0,0.0,648.0,735.0,1383.0
21046,2021-05-29 14:00:00,laborable,0.2,5.0,21.0,11.0,17.0,28.0,,1.13,140.0,29.4,29.0,948.0,0.0,673.0,739.0,1412.0
21047,2021-05-29 15:00:00,laborable,0.2,4.0,20.0,8.0,14.0,26.0,,1.31,72.0,30.2,27.0,948.0,0.0,493.0,657.0,1150.0
21048,2021-05-29 16:00:00,laborable,0.2,4.0,22.0,11.0,17.0,29.0,,1.29,111.0,31.4,26.0,947.0,0.0,489.0,853.0,1342.0
21049,2021-05-29 17:00:00,laborable,0.2,6.0,24.0,11.0,18.0,34.0,,1.29,215.0,31.4,24.0,947.0,0.0,548.0,959.0,1507.0
21050,2021-05-29 18:00:00,laborable,0.2,4.0,22.0,4.0,9.0,28.0,,1.13,92.0,31.7,24.0,946.0,0.0,582.0,738.0,1320.0
21051,2021-05-29 19:00:00,laborable,0.2,8.0,35.0,7.0,15.0,47.0,,0.92,78.0,30.3,26.0,946.0,0.0,572.0,735.0,1307.0
21052,2021-05-29 20:00:00,laborable,0.2,5.0,37.0,7.0,14.0,44.0,,0.73,227.0,29.5,28.0,946.0,0.0,497.0,742.0,1239.0
21053,2021-05-29 21:00:00,laborable,0.4,16.0,81.0,11.0,18.0,105.0,,0.55,97.0,27.9,32.0,946.0,0.0,502.0,663.0,1165.0
21054,2021-05-29 22:00:00,laborable,0.4,9.0,72.0,20.0,31.0,86.0,,0.66,238.0,26.3,39.0,946.0,0.0,489.0,612.0,1101.0
21055,2021-05-29 23:00:00,laborable,0.4,10.0,75.0,18.0,28.0,91.0,,0.63,57.0,25.2,43.0,947.0,0.0,420.0,561.0,981.0
21056,2021-05-30 00:00:00,laborable,0.4,6.0,59.0,17.0,26.0,69.0,,0.83,60.0,24.0,48.0,947.0,0.0,376.0,551.0,927.0
21057,2021-05-30 01:00:00,laborable,0.2,3.0,22.0,14.0,24.0,27.0,,2.26,64.0,22.7,50.0,948.0,0.0,242.0,288.0,530.0
21058,2021-05-30 02:00:00,laborable,0.2,2.0,13.0,12.0,22.0,16.0,,2.7,68.0,21.8,51.0,947.0,0.0,147.0,174.0,321.0
21059,2021-05-30 03:00:00,laborable,0.2,1.0,9.0,6.0,12.0,11.0,,1.93,63.0,21.0,54.0,947.0,0.0,96.0,142.0,238.0
21060,2021-05-30 04:00:00,laborable,0.2,1.0,8.0,8.0,13.0,10.0,,0.93,23.0,20.4,56.0,947.0,0.0,64.0,107.0,171.0
21061,2021-05-30 05:00:00,laborable,0.2,1.0,8.0,6.0,9.0,10.0,,0.86,101.0,19.6,61.0,947.0,0.0,69.0,102.0,171.0
21062,2021-05-30 06:00:00,laborable,0.2,1.0,12.0,4.0,7.0,14.0,,0.94,70.0,19.0,63.0,947.0,0.0,94.0,128.0,222.0
21063,2021-05-30 07:00:00,laborable,0.2,2.0,16.0,2.0,6.0,19.0,,0.93,56.0,19.3,62.0,947.0,0.0,164.0,181.0,345.0
21064,2021-05-30 08:00:00,laborable,0.2,3.0,21.0,3.0,8.0,26.0,,1.24,67.0,20.6,58.0,947.0,0.0,275.0,288.0,563.0
21065,2021-05-30 09:00:00,laborable,0.2,5.0,21.0,6.0,11.0,29.0,,1.33,70.0,22.4,52.0,947.0,0.0,340.0,449.0,789.0
21066,2021-05-30 10:00:00,laborable,0.2,5.0,18.0,5.0,12.0,26.0,,1.54,70.0,23.6,48.0,947.0,0.0,495.0,564.0,1059.0
21067,2021-05-30 11:00:00,laborable,0.2,8.0,22.0,11.0,19.0,34.0,,1.4,74.0,25.0,45.0,947.0,0.0,583.0,676.0,1259.0
21068,2021-05-30 12:00:00,laborable,0.2,6.0,21.0,6.0,13.0,30.0,,1.25,79.0,26.6,41.0,947.0,0.0,616.0,650.0,1266.0
21069,2021-05-30 13:00:00,laborable,0.2,6.0,25.0,4.0,12.0,35.0,,1.16,40.0,28.4,38.0,946.0,0.0,580.0,698.0,1278.0
21070,2021-05-30 14:00:00,laborable,0.2,5.0,21.0,14.0,22.0,29.0,,1.41,90.0,29.5,35.0,945.0,0.0,522.0,738.0,1260.0
21071,2021-05-30 15:00:00,laborable,0.2,4.0,17.0,20.0,27.0,22.0,,1.22,162.0,31.2,30.0,944.0,0.0,441.0,628.0,1069.0
21072,2021-05-30 16:00:00,laborable,0.2,3.0,12.0,21.0,29.0,17.0,,1.59,159.0,32.1,27.0,944.0,0.0,449.0,663.0,1112.0
21073,2021-05-30 17:00:00,laborable,0.2,4.0,16.0,5.0,13.0,22.0,,1.64,201.0,32.0,26.0,943.0,0.0,467.0,655.0,1122.0
21074,2021-05-30 18:00:00,laborable,0.2,6.0,22.0,7.0,15.0,31.0,,1.72,214.0,32.8,25.0,943.0,0.0,502.0,705.0,1207.0
21075,2021-05-30 19:00:00,laborable,0.2,6.0,24.0,8.0,16.0,33.0,,1.46,195.0,31.5,27.0,942.0,0.0,539.0,687.0,1226.0
21076,2021-05-30 20:00:00,laborable,0.2,9.0,30.0,13.0,20.0,44.0,,1.44,227.0,30.1,28.0,943.0,0.0,487.0,651.0,1138.0
21077,2021-05-30 21:00:00,laborable,0.3,8.0,35.0,14.0,21.0,47.0,,0.97,223.0,28.8,30.0,943.0,0.0,481.0,627.0,1108.0
21078,2021-05-30 22:00:00,laborable,0.3,5.0,52.0,10.0,18.0,60.0,,0.64,230.0,27.2,33.0,944.0,0.0,462.0,538.0,1000.0
21079,2021-05-30 23:00:00,laborable,0.3,5.0,34.0,14.0,23.0,42.0,,1.64,64.0,24.9,45.0,945.0,0.0,303.0,456.0,759.0
21080,2021-05-31 00:00:00,laborable,0.2,3.0,24.0,13.0,20.0,28.0,,1.73,69.0,23.4,53.0,945.0,0.0,283.0,359.0,642.0
21081,2021-05-31 01:00:00,laborable,0.2,2.0,18.0,14.0,19.0,22.0,,1.04,67.0,22.9,56.0,944.0,0.0,119.0,169.0,288.0
21082,2021-05-31 02:00:00,laborable,0.1,2.0,18.0,10.0,15.0,21.0,,0.74,63.0,22.5,57.0,944.0,0.0,77.0,137.0,214.0
21083,2021-05-31 03:00:00,laborable,0.1,1.0,16.0,11.0,16.0,18.0,,0.61,53.0,21.6,59.0,944.0,0.0,56.0,73.0,129.0
21084,2021-05-31 04:00:00,laborable,0.1,1.0,14.0,3.0,7.0,16.0,,0.83,45.0,21.2,59.0,944.0,0.0,50.0,102.0,152.0
21085,2021-05-31 05:00:00,laborable,0.2,2.0,16.0,8.0,11.0,19.0,,1.37,64.0,20.4,59.0,944.0,0.0,120.0,144.0,264.0
21086,2021-05-31 06:00:00,laborable,0.2,6.0,33.0,8.0,14.0,43.0,,1.69,61.0,19.8,59.0,944.0,0.0,394.0,354.0,748.0
21087,2021-05-31 07:00:00,laborable,0.3,14.0,50.0,8.0,14.0,72.0,,1.95,65.0,19.5,55.0,945.0,0.0,669.0,625.0,1294.0
21088,2021-05-31 08:00:00,laborable,0.3,18.0,50.0,7.0,18.0,77.0,,1.89,65.0,20.5,48.0,945.0,0.0,670.0,653.0,1323.0
21089,2021-05-31 09:00:00,laborable,0.3,25.0,54.0,7.0,23.0,92.0,,1.82,64.0,21.6,48.0,945.0,0.0,620.0,675.0,1295.0
21090,2021-05-31 10:00:00,laborable,0.2,16.0,39.0,12.0,28.0,63.0,,1.24,87.0,23.1,43.0,945.0,0.0,448.0,558.0,1006.0
21091,2021-05-31 11:00:00,laborable,0.2,12.0,35.0,8.0,23.0,54.0,,1.29,70.0,24.5,40.0,945.0,0.0,554.0,801.0,1355.0
21092,2021-05-31 12:00:00,laborable,0.2,14.0,43.0,9.0,25.0,65.0,,1.32,60.0,26.2,37.0,944.0,0.0,591.0,709.0,1300.0
21093,2021-05-31 13:00:00,laborable,0.2,11.0,37.0,11.0,26.0,54.0,,1.22,151.0,28.4,34.0,944.0,0.0,630.0,878.0,1508.0
21094,2021-05-31 14:00:00,laborable,0.2,9.0,31.0,3.0,17.0,46.0,,1.47,187.0,30.3,31.0,943.0,0.0,650.0,859.0,1509.0
21095,2021-05-31 15:00:00,laborable,0.2,9.0,29.0,12.0,26.0,43.0,,1.59,187.0,30.9,29.0,942.0,0.0,663.0,590.0,1253.0
21096,2021-05-31 16:00:00,laborable,0.2,16.0,36.0,13.0,28.0,61.0,,1.68,172.0,32.1,26.0,942.0,0.0,585.0,807.0,1392.0
21097,2021-05-31 17:00:00,laborable,0.2,14.0,33.0,18.0,37.0,55.0,,1.66,161.0,31.9,27.0,941.0,0.0,502.0,596.0,1098.0
21098,2021-05-31 18:00:00,laborable,0.2,16.0,35.0,21.0,39.0,59.0,,1.58,197.0,30.4,28.0,940.0,0.0,652.0,805.0,1457.0
21099,2021-05-31 19:00:00,laborable,0.2,18.0,36.0,9.0,27.0,64.0,,1.7,120.0,29.7,31.0,940.0,0.0,649.0,794.0,1443.0
21100,2021-05-31 20:00:00,laborable,0.2,15.0,47.0,5.0,35.0,70.0,,1.9,98.0,25.2,42.0,941.0,0.0,605.0,813.0,1418.0
21101,2021-05-31 21:00:00,laborable,0.2,11.0,44.0,9.0,24.0,61.0,,1.4,122.0,23.9,49.0,941.0,0.0,540.0,633.0,1173.0
21102,2021-05-31 22:00:00,laborable,0.2,4.0,26.0,25.0,36.0,32.0,,1.15,70.0,20.7,70.0,942.0,0.5,386.0,451.0,837.0
21103,2021-05-31 23:00:00,laborable,0.2,5.0,37.0,27.0,34.0,45.0,,0.82,61.0,20.1,75.0,943.0,0.1,251.0,363.0,614.0
