year,month,day,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,contaminante,fecha,day-of-week
2021,7,31,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,CO,2021-07-31,Saturday
2018,7,31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.5,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.5,0.7,CO,2018-07-31,Tuesday
2021,5,31,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-05-31,Monday
2021,8,31,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.5,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-08-31,Tuesday
2019,3,31,0.4,0.4,,0.4,0.5,0.4,0.4,0.5,0.9,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.3,CO,2019-03-31,Sunday
2017,5,31,0.4,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.4,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.6,0.8,0.6,CO,2017-05-31,Wednesday
2017,10,31,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.4,0.5,0.5,0.6,0.5,0.5,0.3,0.4,0.4,0.4,0.4,0.7,1.0,1.5,1.1,1.0,0.9,CO,2017-10-31,Tuesday
2020,1,31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.2,CO,2020-01-31,Friday
2020,8,31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,CO,2020-08-31,Monday
2020,7,31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-07-31,Friday
2020,5,31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-05-31,Sunday
2017,1,31,0.3,0.3,0.2,0.2,0.2,0.3,0.4,0.6,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.5,0.7,0.7,1.2,0.8,0.6,0.6,CO,2017-01-31,Tuesday
2017,7,31,0.3,0.4,0.3,0.3,0.2,0.2,0.4,0.5,0.8,0.5,0.4,0.3,0.3,0.3,0.3,0.2,0.2,,0.3,0.3,0.3,0.3,0.3,0.3,CO,2017-07-31,Monday
2018,1,31,0.7,0.5,0.4,0.4,0.4,0.4,0.4,0.7,0.6,0.8,0.9,1.0,0.9,0.6,0.5,0.5,0.6,0.6,0.7,1.3,1.3,1.4,1.3,0.8,CO,2018-01-31,Wednesday
2018,12,31,0.7,0.6,0.5,0.4,0.4,0.4,0.5,0.8,1.1,1.0,,1.1,0.9,1.0,0.7,0.6,0.7,1.2,1.5,1.8,1.9,1.5,1.0,0.7,CO,2018-12-31,Monday
2021,3,31,10.0,11.0,11.0,13.0,19.0,15.0,27.0,50.0,,72.0,73.0,69.0,49.0,37.0,21.0,37.0,32.0,27.0,13.0,13.0,24.0,26.0,21.0,16.0,NO2,2021-03-31,Wednesday
2021,5,31,10.0,10.0,9.0,7.0,7.0,8.0,14.0,32.0,46.0,42.0,37.0,39.0,41.0,26.0,14.0,20.0,22.0,29.0,19.0,14.0,15.0,23.0,12.0,18.0,NO2,2021-05-31,Monday
2021,7,31,11.0,13.0,8.0,9.0,8.0,7.0,10.0,13.0,18.0,16.0,10.0,10.0,12.0,11.0,7.0,4.0,4.0,5.0,5.0,7.0,8.0,9.0,8.0,11.0,NO2,2021-07-31,Saturday
2019,1,31,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,CO,2019-01-31,Thursday
2020,1,31,5.0,4.0,6.0,3.0,3.0,3.0,6.0,15.0,33.0,,24.0,34.0,37.0,21.0,23.0,23.0,18.0,21.0,21.0,18.0,25.0,40.0,42.0,33.0,NO2,2020-01-31,Friday
2020,5,31,29.0,18.0,15.0,9.0,7.0,10.0,7.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,10.0,7.0,6.0,7.0,12.0,11.0,12.0,12.0,10.0,8.0,NO2,2020-05-31,Sunday
2020,7,31,18.0,37.0,36.0,45.0,40.0,26.0,14.0,40.0,54.0,75.0,71.0,54.0,47.0,28.0,27.0,14.0,13.0,11.0,12.0,11.0,16.0,27.0,31.0,22.0,NO2,2020-07-31,Friday
2020,8,31,7.0,6.0,5.0,5.0,4.0,4.0,6.0,31.0,26.0,26.0,23.0,24.0,21.0,21.0,13.0,17.0,15.0,17.0,30.0,13.0,24.0,37.0,54.0,86.0,NO2,2020-08-31,Monday
2020,10,31,39.0,33.0,27.0,22.0,19.0,16.0,15.0,17.0,30.0,27.0,34.0,49.0,51.0,43.0,37.0,29.0,21.0,32.0,78.0,72.0,68.0,70.0,61.0,51.0,NO2,2020-10-31,Saturday
2020,12,31,50.0,37.0,11.0,18.0,10.0,12.0,35.0,39.0,47.0,55.0,68.0,51.0,26.0,23.0,18.0,15.0,15.0,13.0,11.0,11.0,16.0,13.0,6.0,6.0,NO2,2020-12-31,Thursday
2019,1,31,16.0,11.0,9.0,4.0,4.0,5.0,12.0,19.0,28.0,32.0,29.0,26.0,20.0,20.0,17.0,20.0,22.0,21.0,18.0,22.0,20.0,16.0,30.0,20.0,NO2,2019-01-31,Thursday
2019,3,31,35.0,28.0,,41.0,66.0,55.0,59.0,48.0,63.0,48.0,26.0,36.0,41.0,34.0,43.0,35.0,35.0,38.0,40.0,41.0,40.0,48.0,41.0,24.0,NO2,2019-03-31,Sunday
2019,5,31,24.0,21.0,15.0,12.0,15.0,15.0,27.0,58.0,70.0,82.0,81.0,81.0,63.0,47.0,30.0,64.0,58.0,54.0,53.0,80.0,93.0,121.0,110.0,84.0,NO2,2019-05-31,Friday
2019,7,31,9.0,6.0,5.0,5.0,5.0,5.0,10.0,22.0,30.0,32.0,31.0,30.0,31.0,31.0,22.0,20.0,22.0,24.0,28.0,39.0,42.0,29.0,28.0,21.0,NO2,2019-07-31,Wednesday
2019,8,31,58.0,51.0,53.0,50.0,55.0,40.0,42.0,43.0,44.0,42.0,42.0,30.0,27.0,28.0,26.0,22.0,20.0,20.0,19.0,37.0,90.0,137.0,122.0,117.0,NO2,2019-08-31,Saturday
2019,10,31,10.0,7.0,8.0,6.0,8.0,11.0,13.0,20.0,30.0,34.0,24.0,26.0,20.0,16.0,15.0,19.0,21.0,39.0,45.0,57.0,49.0,27.0,30.0,27.0,NO2,2019-10-31,Thursday
2019,12,31,70.0,58.0,44.0,37.0,36.0,33.0,32.0,37.0,43.0,51.0,60.0,69.0,81.0,94.0,96.0,86.0,76.0,73.0,76.0,85.0,93.0,92.0,72.0,58.0,NO2,2019-12-31,Tuesday
2018,1,31,55.0,45.0,36.0,31.0,27.0,28.0,33.0,57.0,58.0,71.0,90.0,97.0,99.0,83.0,77.0,74.0,79.0,84.0,90.0,118.0,127.0,126.0,108.0,73.0,NO2,2018-01-31,Wednesday
2018,3,31,7.0,5.0,3.0,2.0,1.0,1.0,6.0,8.0,10.0,12.0,12.0,14.0,12.0,11.0,14.0,18.0,12.0,18.0,23.0,33.0,48.0,55.0,35.0,26.0,NO2,2018-03-31,Saturday
2018,5,31,16.0,15.0,9.0,11.0,9.0,14.0,17.0,55.0,77.0,76.0,62.0,38.0,25.0,25.0,20.0,21.0,22.0,25.0,23.0,27.0,34.0,30.0,42.0,46.0,NO2,2018-05-31,Thursday
2018,7,31,54.0,72.0,74.0,71.0,61.0,54.0,57.0,61.0,69.0,74.0,45.0,41.0,40.0,32.0,25.0,21.0,24.0,21.0,29.0,31.0,43.0,85.0,117.0,124.0,NO2,2018-07-31,Tuesday
2018,8,31,67.0,25.0,16.0,13.0,16.0,10.0,16.0,35.0,59.0,60.0,52.0,43.0,49.0,48.0,33.0,34.0,25.0,32.0,60.0,99.0,70.0,48.0,35.0,23.0,NO2,2018-08-31,Friday
2018,10,31,37.0,31.0,26.0,21.0,19.0,13.0,22.0,43.0,49.0,47.0,39.0,30.0,29.0,29.0,24.0,24.0,28.0,28.0,36.0,50.0,54.0,61.0,75.0,71.0,NO2,2018-10-31,Wednesday
2018,12,31,63.0,54.0,44.0,37.0,37.0,35.0,39.0,46.0,46.0,67.0,,96.0,92.0,105.0,87.0,77.0,93.0,115.0,123.0,149.0,148.0,130.0,96.0,70.0,NO2,2018-12-31,Monday
2017,1,31,42.0,38.0,35.0,32.0,26.0,33.0,48.0,63.0,65.0,65.0,60.0,62.0,60.0,57.0,54.0,51.0,56.0,67.0,81.0,87.0,104.0,91.0,70.0,57.0,NO2,2017-01-31,Tuesday
2017,3,31,46.0,59.0,74.0,75.0,59.0,48.0,62.0,81.0,102.0,90.0,58.0,38.0,19.0,18.0,15.0,18.0,13.0,14.0,16.0,17.0,20.0,33.0,28.0,34.0,NO2,2017-03-31,Friday
2017,5,31,32.0,23.0,14.0,9.0,12.0,14.0,21.0,41.0,59.0,77.0,74.0,51.0,48.0,40.0,27.0,31.0,63.0,71.0,69.0,86.0,90.0,107.0,118.0,92.0,NO2,2017-05-31,Wednesday
2017,7,31,51.0,50.0,40.0,40.0,27.0,29.0,47.0,61.0,70.0,75.0,68.0,40.0,36.0,26.0,19.0,19.0,16.0,,20.0,22.0,32.0,51.0,49.0,38.0,NO2,2017-07-31,Monday
2017,8,31,30.0,26.0,17.0,12.0,17.0,14.0,18.0,28.0,35.0,33.0,23.0,24.0,23.0,23.0,30.0,27.0,23.0,26.0,32.0,42.0,51.0,50.0,33.0,21.0,NO2,2017-08-31,Thursday
2017,10,31,20.0,12.0,8.0,9.0,6.0,10.0,22.0,50.0,69.0,70.0,73.0,65.0,58.0,43.0,44.0,47.0,45.0,61.0,99.0,113.0,136.0,112.0,95.0,82.0,NO2,2017-10-31,Tuesday
2017,12,31,42.0,36.0,31.0,24.0,22.0,20.0,26.0,38.0,37.0,35.0,34.0,36.0,25.0,24.0,18.0,16.0,9.0,10.0,19.0,39.0,49.0,35.0,14.0,9.0,NO2,2017-12-31,Sunday
2019,1,31,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,15.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,SO2,2019-01-31,Thursday
2018,12,31,15.0,13.0,11.0,10.0,9.0,9.0,9.0,11.0,11.0,14.0,,26.0,24.0,28.0,20.0,16.0,16.0,21.0,24.0,28.0,30.0,27.0,22.0,18.0,SO2,2018-12-31,Monday
2017,1,31,5.0,4.0,4.0,3.0,3.0,4.0,5.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,11.0,16.0,11.0,8.0,7.0,SO2,2017-01-31,Tuesday
2017,10,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,9.0,7.0,6.0,5.0,SO2,2017-10-31,Tuesday
2018,10,31,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0,12.0,SO2,2018-10-31,Wednesday
2019,12,31,10.0,9.0,7.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,9.0,14.0,15.0,14.0,13.0,11.0,10.0,10.0,12.0,13.0,13.0,10.0,9.0,SO2,2019-12-31,Tuesday
2019,10,31,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,14.0,13.0,10.0,14.0,11.0,SO2,2019-10-31,Thursday
2019,5,31,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SO2,2019-05-31,Friday
2020,8,31,7.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,SO2,2020-08-31,Monday
2021,7,31,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,,SO2,2021-07-31,Saturday
2018,8,31,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,SO2,2018-08-31,Friday
2017,3,31,5.0,5.0,6.0,5.0,5.0,5.0,5.0,7.0,10.0,7.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,SO2,2017-03-31,Friday
2019,3,31,5.0,4.0,,4.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,SO2,2019-03-31,Sunday
2020,7,31,4.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,SO2,2020-07-31,Friday
2018,7,31,6.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,9.0,SO2,2018-07-31,Tuesday
2021,8,31,10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,13.0,12.0,10.0,10.0,10.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,SO2,2021-08-31,Tuesday
2021,5,31,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,9.0,10.0,SO2,2021-05-31,Monday
2019,8,31,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,SO2,2019-08-31,Saturday
2017,12,31,5.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SO2,2017-12-31,Sunday
2020,1,31,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,,5.0,6.0,5.0,5.0,6.0,7.0,7.0,8.0,9.0,8.0,9.0,9.0,10.0,10.0,SO2,2020-01-31,Friday
2020,12,31,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,7.0,9.0,10.0,9.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,SO2,2020-12-31,Thursday
2021,3,31,10.0,10.0,10.0,10.0,11.0,12.0,12.0,11.0,14.0,13.0,12.0,12.0,10.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,9.0,10.0,10.0,SO2,2021-03-31,Wednesday
2019,7,31,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,SO2,2019-07-31,Wednesday
2018,1,31,4.0,3.0,2.0,2.0,1.0,1.0,3.0,7.0,6.0,8.0,10.0,10.0,10.0,7.0,5.0,5.0,5.0,5.0,5.0,10.0,12.0,13.0,12.0,7.0,SO2,2018-01-31,Wednesday
2017,7,31,5.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,8.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,4.0,5.0,5.0,5.0,SO2,2017-07-31,Monday
2017,5,31,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,SO2,2017-05-31,Wednesday
2017,8,31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,SO2,2017-08-31,Thursday
2020,10,31,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,6.0,5.0,SO2,2020-10-31,Saturday
2018,5,31,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,SO2,2018-05-31,Thursday
2020,5,31,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,SO2,2020-05-31,Sunday
2018,3,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,SO2,2018-03-31,Saturday
2020,1,4,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.5,0.6,0.7,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.7,0.4,0.4,0.5,CO,2020-01-04,Saturday
2018,8,4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,CO,2018-08-04,Saturday
2017,3,4,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,CO,2017-03-04,Saturday
2018,6,4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2018-06-04,Monday
2021,5,4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,,,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,CO,2021-05-04,Tuesday
2021,8,4,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-08-04,Wednesday
2021,4,4,0.5,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.5,0.5,CO,2021-04-04,Sunday
2021,9,4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.3,0.4,0.5,0.3,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.5,CO,2021-09-04,Saturday
2017,2,4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2017-02-04,Saturday
2019,11,4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2019-11-04,Monday
2021,6,4,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,CO,2021-06-04,Friday
2017,4,4,0.8,0.5,0.4,0.4,0.3,0.4,0.4,0.9,1.3,1.9,0.8,0.4,0.4,0.4,0.5,0.4,0.3,0.4,0.4,0.4,0.4,0.5,0.4,0.3,CO,2017-04-04,Tuesday
2018,2,4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,CO,2018-02-04,Sunday
2017,5,4,1.0,0.7,0.4,0.4,0.4,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.6,0.6,0.6,0.6,CO,2017-05-04,Thursday
2019,5,4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.5,0.5,0.4,CO,2019-05-04,Saturday
2021,7,4,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,CO,2021-07-04,Sunday
2020,9,4,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.4,CO,2020-09-04,Friday
2020,8,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-08-04,Tuesday
2020,5,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0.7,0.1,0.2,0.2,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-05-04,Monday
2020,6,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-06-04,Thursday
2020,7,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-07-04,Saturday
2020,10,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,CO,2020-10-04,Sunday
2017,1,4,0.8,0.8,0.6,0.5,0.5,0.5,0.6,1.0,0.9,1.1,1.1,0.9,0.9,0.7,0.5,0.3,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.6,CO,2017-01-04,Wednesday
2017,12,4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.7,0.9,1.1,,0.7,0.4,0.4,0.5,0.5,0.5,0.6,0.6,1.1,1.1,0.8,0.7,0.7,CO,2017-12-04,Monday
2018,12,4,0.5,0.5,0.4,0.4,0.4,0.3,0.4,0.5,0.7,1.3,0.9,1.1,1.2,0.9,0.6,0.5,0.7,1.1,2.0,2.6,1.9,1.5,1.4,1.1,CO,2018-12-04,Tuesday
2019,1,4,0.7,0.6,0.5,0.5,0.5,0.5,0.6,0.8,0.9,1.1,1.1,1.1,1.0,0.9,0.8,0.6,0.6,1.1,2.0,1.6,1.8,1.6,1.4,0.8,CO,2019-01-04,Friday
2019,2,4,0.6,0.6,0.4,0.4,0.4,0.4,0.5,1.1,1.2,1.3,1.1,0.7,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.6,0.6,1.0,1.5,1.0,CO,2019-02-04,Monday
2019,12,4,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.5,0.4,CO,2019-12-04,Wednesday
2020,2,4,0.4,0.3,0.3,0.2,0.2,0.2,0.2,1.0,1.0,0.9,0.6,0.7,0.6,,,,,,,0.3,0.2,0.2,0.3,0.2,CO,2020-02-04,Tuesday
2020,12,4,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,CO,2020-12-04,Friday
2021,2,4,,,,,,,,,,,,,,,,,,,0.3,0.3,0.4,0.6,0.6,0.4,CO,2021-02-04,Thursday
2021,1,4,14.0,13.0,10.0,6.0,6.0,8.0,11.0,35.0,48.0,58.0,35.0,19.0,18.0,22.0,14.0,28.0,26.0,39.0,40.0,55.0,54.0,57.0,57.0,29.0,NO2,2021-01-04,Monday
2021,2,4,,,,,,,,,,,,,,,,,,,62.0,49.0,53.0,66.0,58.0,46.0,NO2,2021-02-04,Thursday
2021,3,4,40.0,35.0,29.0,22.0,18.0,18.0,20.0,29.0,52.0,53.0,47.0,54.0,54.0,57.0,42.0,49.0,49.0,50.0,62.0,60.0,72.0,69.0,58.0,51.0,NO2,2021-03-04,Thursday
2021,4,4,52.0,32.0,11.0,17.0,12.0,14.0,11.0,22.0,19.0,9.0,10.0,12.0,12.0,13.0,14.0,14.0,14.0,13.0,15.0,19.0,24.0,57.0,78.0,72.0,NO2,2021-04-04,Sunday
2021,5,4,16.0,15.0,16.0,22.0,14.0,14.0,23.0,36.0,,,,55.0,,54.0,30.0,,,14.0,12.0,11.0,15.0,37.0,27.0,36.0,NO2,2021-05-04,Tuesday
2021,6,4,17.0,30.0,33.0,28.0,25.0,14.0,20.0,52.0,59.0,66.0,71.0,41.0,26.0,22.0,11.0,19.0,18.0,9.0,11.0,11.0,19.0,33.0,28.0,10.0,NO2,2021-06-04,Friday
2021,7,4,10.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,7.0,9.0,11.0,11.0,13.0,14.0,NO2,2021-07-04,Sunday
2021,8,4,14.0,8.0,6.0,5.0,5.0,5.0,7.0,21.0,27.0,19.0,14.0,21.0,21.0,16.0,7.0,19.0,16.0,15.0,14.0,8.0,9.0,13.0,16.0,26.0,NO2,2021-08-04,Wednesday
2021,9,4,45.0,35.0,28.0,22.0,24.0,22.0,19.0,20.0,12.0,16.0,22.0,25.0,26.0,20.0,8.0,5.0,5.0,6.0,6.0,8.0,20.0,47.0,61.0,59.0,NO2,2021-09-04,Saturday
2020,1,4,52.0,45.0,39.0,34.0,33.0,29.0,29.0,30.0,34.0,41.0,62.0,43.0,26.0,20.0,21.0,19.0,26.0,41.0,54.0,56.0,82.0,69.0,60.0,62.0,NO2,2020-01-04,Saturday
2020,2,4,34.0,24.0,22.0,20.0,15.0,15.0,16.0,36.0,58.0,48.0,59.0,85.0,91.0,,,,,,,57.0,34.0,36.0,44.0,32.0,NO2,2020-02-04,Tuesday
