sexo,edad,ccaa,edu,p6,p7,p8,p9,hab_r,clase_social_r,situacion_laboral_r,educacion_r,recuerdo_r
1,64,9,4,1,17,7,18,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",Abstención
2,52,9,4,10,5,5,1,Menos de 10.000,Media,Parado,"Segundo grado, segundo ciclo",PSOE
2,64,11,5,10,2,2,2,Más de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Tercer grado, primer ciclo",PP
1,48,15,5,9,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",VOX
2,46,9,4,10,1,1,1,Menos de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,35,13,4,10,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",VOX
2,38,14,4,9,18,16,19,Más de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Segundo grado, segundo ciclo",Abstención
2,19,1,4,99,19,17,18,Más de 10.000,Media baja / Baja,Estudiante,"Segundo grado, segundo ciclo",Abstención
1,50,7,6,10,19,3,3,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",CS
1,38,13,6,9,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,55,15,3,10,1,1,1,Menos de 10.000,Alta / Media Alta,Parado,"Segundo grado, primer ciclo y menos",PSOE
1,49,9,6,0,2,5,5,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",VOX
2,56,1,4,10,2,1,1,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,34,8,4,7,12,12,12,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Otros
2,36,10,4,8,2,2,2,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",PP
2,29,1,3,99,18,12,4,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, primer ciclo y menos",UP
1,44,8,5,9,2,2,2,Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",PP
2,39,16,6,8,5,5,5,Más de 10.000,Alta / Media Alta,Trabajo del hogar no remunerado,"Tercer grado, segundo ciclo y más",VOX
2,45,8,4,8,18,5,5,Menos de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Segundo grado, segundo ciclo",VOX
2,36,12,6,99,18,15,1,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,36,13,5,10,4,6,1,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PSOE
1,59,6,5,10,1,1,1,Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",PSOE
2,24,9,5,4,16,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PSOE
2,40,1,7,10,16,15,17,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",Nulo
2,22,5,5,10,1,1,1,Más de 10.000,Media baja / Baja,Estudiante,"Tercer grado, primer ciclo",PSOE
1,38,12,4,1,13,13,13,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Otros
1,54,13,4,5,5,1,2,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PP
1,34,14,6,10,18,16,19,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,37,1,8,9,3,3,3,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",CS
1,68,9,6,0,1,1,18,Más de 10.000,Media baja / Baja,Pensionista,"Tercer grado, segundo ciclo y más",Abstención
1,24,13,7,0,17,15,18,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,56,1,4,10,18,2,2,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",PP
2,33,14,6,8,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,44,1,4,10,3,3,3,Menos de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",CS
1,39,10,4,5,18,16,19,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,18,1,1,4,11,3,18,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, primer ciclo y menos",Abstención
2,39,12,4,9,2,2,2,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",PP
2,27,2,5,6,18,4,1,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",PSOE
2,32,7,4,10,5,5,5,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",VOX
1,23,10,2,4,7,1,18,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, primer ciclo y menos",Abstención
1,43,12,5,7,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",UP
2,32,12,5,10,13,13,13,Más de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Tercer grado, primer ciclo",Otros
2,53,10,4,0,18,16,1,Menos de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",PSOE
1,67,10,6,10,1,1,1,Más de 10.000,Media,Pensionista,"Tercer grado, segundo ciclo y más",PSOE
1,50,1,4,10,18,16,18,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,45,9,4,8,7,7,7,Menos de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",ERC
2,38,9,4,10,19,12,12,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",Otros
2,34,14,4,99,18,16,18,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Abstención
2,29,13,4,4,18,16,19,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,55,9,8,10,8,7,7,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",ERC
2,56,9,4,6,3,3,3,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",CS
1,63,13,4,7,2,2,2,Más de 10.000,Media,Pensionista,"Segundo grado, segundo ciclo",PP
1,37,9,4,9,7,7,7,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",ERC
2,46,16,6,2,15,15,16,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Blanco
1,40,1,4,99,18,16,12,Más de 10.000,Media,Pensionista,"Segundo grado, segundo ciclo",Otros
1,39,1,4,10,1,4,1,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,38,9,4,1,17,1,18,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,32,7,4,9,3,3,3,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",CS
1,41,11,4,10,18,16,17,Menos de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",Nulo
2,36,10,5,10,4,4,4,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",UP
2,21,1,4,10,5,5,5,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",VOX
2,58,5,5,9,2,2,2,Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",PP
1,49,7,4,10,2,2,2,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PP
2,38,3,4,8,1,1,19,Más de 10.000,Media baja / Baja,Trabajo del hogar no remunerado,"Segundo grado, segundo ciclo",Abstención
2,48,5,4,9,5,3,3,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",CS
2,51,13,5,10,2,2,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PP
2,38,4,8,10,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",VOX
1,66,1,6,0,17,16,18,Más de 10.000,Alta / Media Alta,Pensionista,"Tercer grado, segundo ciclo y más",Abstención
1,38,13,7,0,17,15,18,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,44,10,6,99,19,17,20,Menos de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,42,7,4,2,12,17,17,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Nulo
2,43,9,4,7,5,5,5,Más de 10.000,Media,Parado,"Segundo grado, segundo ciclo",VOX
1,47,1,5,2,7,4,8,Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",JXCAT
1,19,16,4,9,19,9,18,Menos de 10.000,Alta / Media Alta,Estudiante,"Segundo grado, segundo ciclo",Abstención
2,37,1,5,10,2,2,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PP
2,31,1,6,10,2,2,2,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,56,11,4,10,1,1,1,Menos de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",PSOE
2,23,7,6,9,1,1,1,Más de 10.000,Media,Estudiante,"Tercer grado, segundo ciclo y más",PSOE
2,41,1,6,10,18,17,20,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,21,13,5,10,19,17,18,Más de 10.000,Media,Estudiante,"Tercer grado, primer ciclo",Abstención
1,42,7,7,8,18,7,19,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,53,13,6,6,3,3,3,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",CS
2,29,2,6,8,2,2,2,Menos de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,42,1,5,10,3,3,5,Menos de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",VOX
1,51,1,4,5,1,1,1,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,70,10,6,10,5,2,5,Más de 10.000,Alta / Media Alta,Pensionista,"Tercer grado, segundo ciclo y más",VOX
1,58,1,4,10,1,1,1,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",PSOE
1,71,16,5,10,1,3,3,Más de 10.000,Alta / Media Alta,Pensionista,"Tercer grado, primer ciclo",CS
1,76,16,3,9,1,1,1,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, primer ciclo y menos",PSOE
1,41,11,6,10,5,5,5,Menos de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",VOX
1,21,13,6,7,18,1,17,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Nulo
2,56,9,4,10,7,7,7,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",ERC
2,30,9,7,10,19,17,7,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",ERC
1,44,9,3,5,1,1,1,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, primer ciclo y menos",PSOE
1,28,10,7,6,17,17,18,Menos de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,43,8,3,10,5,5,19,Más de 10.000,Media,Trabaja,"Segundo grado, primer ciclo y menos",Abstención
2,24,7,6,10,19,16,17,Más de 10.000,Media,Parado,"Tercer grado, segundo ciclo y más",Nulo
1,40,10,6,10,1,1,1,Menos de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,38,8,4,5,1,1,1,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",PSOE
2,54,12,6,8,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,22,7,6,10,4,4,4,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,33,13,7,10,5,5,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,25,13,6,10,1,1,1,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,77,13,5,10,5,5,2,Más de 10.000,Media,Pensionista,"Tercer grado, primer ciclo",PP
2,37,7,4,10,5,5,5,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",VOX
1,58,6,6,9,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
2,34,12,4,10,6,6,6,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",MP
1,37,12,5,10,13,13,3,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",CS
1,40,10,4,10,6,6,1,Menos de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,37,10,4,10,1,4,1,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,32,1,4,10,12,12,12,Más de 10.000,Media,Parado,"Segundo grado, segundo ciclo",Otros
2,51,1,4,5,18,16,19,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",Abstención
2,42,10,4,99,17,16,18,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,40,13,4,4,3,3,3,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",CS
1,45,9,7,10,8,8,8,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",JXCAT
1,39,13,4,10,5,1,1,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,29,11,7,10,1,4,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,47,1,4,10,6,6,4,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",UP
1,60,13,6,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,70,16,8,10,16,2,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,23,7,7,6,2,3,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,33,3,5,8,7,13,6,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",MP
2,38,10,5,99,18,16,18,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",Abstención
2,39,8,6,10,6,4,1,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, segundo ciclo y más",PSOE
2,36,12,6,10,13,13,1,Más de 10.000,Media,Parado,"Tercer grado, segundo ciclo y más",PSOE
1,45,10,4,10,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",VOX
2,33,7,5,10,5,5,5,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",VOX
1,59,1,4,10,5,5,5,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",VOX
1,38,7,6,1,18,16,16,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",Blanco
2,35,15,4,5,12,12,12,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",Otros
1,50,9,4,10,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",UP
1,21,13,4,6,17,17,1,Más de 10.000,Media,Estudiante,"Segundo grado, segundo ciclo",PSOE
1,24,2,5,5,10,2,20,Más de 10.000,Media,Estudiante,"Tercer grado, primer ciclo",Abstención
1,38,2,5,10,18,15,19,Menos de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",Abstención
2,51,9,4,10,16,15,7,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",ERC
2,48,1,4,1,16,16,17,Más de 10.000,Alta / Media Alta,Parado,"Segundo grado, segundo ciclo",Nulo
2,40,13,6,2,18,16,18,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,52,13,4,8,5,5,5,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",VOX
1,20,1,4,5,1,1,1,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,58,13,4,10,1,1,1,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",PSOE
1,23,10,6,8,3,3,3,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",CS
2,41,9,3,8,1,1,1,Más de 10.000,Media,Trabaja,"Segundo grado, primer ciclo y menos",PSOE
2,32,13,4,10,5,5,5,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",VOX
1,55,10,4,10,6,6,6,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",MP
1,52,14,7,10,5,2,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",VOX
2,50,9,4,2,8,8,8,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",JXCAT
1,50,7,3,8,2,2,2,Más de 10.000,Media,Trabaja,"Segundo grado, primer ciclo y menos",PP
1,35,13,7,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,28,15,4,7,18,16,19,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,46,16,5,9,18,16,17,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",Nulo
1,35,4,7,5,2,2,2,Menos de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PP
2,52,9,4,10,5,5,1,Menos de 10.000,Media,Parado,"Segundo grado, segundo ciclo",PSOE
2,44,1,9,99,19,17,20,Menos de 10.000,Alta / Media Alta,Trabajo del hogar no remunerado,Otros,Abstención
2,39,11,6,99,18,16,19,Menos de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,40,8,4,10,2,2,2,Menos de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",PP
2,56,9,6,9,19,17,1,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,57,10,6,9,18,17,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,44,13,5,10,18,16,18,Menos de 10.000,Media baja / Baja,Trabaja,"Tercer grado, primer ciclo",Abstención
2,62,13,7,5,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,59,13,4,10,2,5,2,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",PP
1,49,14,6,5,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",VOX
1,34,13,4,0,17,17,18,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,38,13,4,5,17,3,3,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",CS
1,28,1,4,6,1,16,4,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",UP
2,50,1,3,0,17,16,18,Más de 10.000,Media,Trabajo del hogar no remunerado,"Segundo grado, primer ciclo y menos",Abstención
2,31,12,4,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,19,14,4,9,5,5,18,Más de 10.000,Alta / Media Alta,Estudiante,"Segundo grado, segundo ciclo",Abstención
1,30,1,4,6,17,1,16,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",Blanco
1,54,9,7,10,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",VOX
1,68,7,4,10,5,5,5,Más de 10.000,Media,Pensionista,"Segundo grado, segundo ciclo",VOX
1,53,13,6,8,18,17,20,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
2,26,9,6,9,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",VOX
2,34,13,5,10,2,2,2,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PP
1,42,11,5,10,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",UP
1,62,14,6,2,16,15,17,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",Nulo
1,33,1,3,2,5,5,5,Más de 10.000,Media,Trabaja,"Segundo grado, primer ciclo y menos",VOX
1,40,5,6,9,3,3,3,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",CS
2,28,8,7,10,2,2,3,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",CS
2,55,13,6,10,1,1,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
2,24,9,7,8,4,4,4,Más de 10.000,Media baja / Baja,Estudiante,"Tercer grado, segundo ciclo y más",UP
2,33,10,7,10,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,52,1,5,8,5,17,18,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",Abstención
1,43,12,6,6,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",VOX
1,45,9,5,9,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",VOX
2,34,9,7,7,16,17,17,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Nulo
2,25,1,4,6,3,7,2,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PP
2,46,7,4,0,19,16,19,Menos de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",Abstención
1,36,1,4,8,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,61,13,4,7,18,16,20,Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",Abstención
2,46,10,4,5,4,9,12,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Otros
1,22,13,4,10,4,4,4,Más de 10.000,Media,Estudiante,"Segundo grado, segundo ciclo",UP
1,44,1,7,10,4,4,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,23,1,6,10,1,1,1,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
2,26,7,3,6,18,16,1,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, primer ciclo y menos",PSOE
2,31,13,5,7,12,11,11,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",Otros
1,22,1,4,8,2,11,4,Más de 10.000,Media baja / Baja,Estudiante,"Segundo grado, segundo ciclo",UP
1,53,8,4,9,4,4,4,Menos de 10.000,Media baja / Baja,Trabaja,"Segundo grado, segundo ciclo",UP
1,38,11,4,6,5,2,3,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",CS
1,51,1,5,10,3,1,1,Menos de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PSOE
1,40,13,4,8,2,2,2,Menos de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PP
1,54,9,4,10,1,1,1,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
1,39,13,5,4,6,3,1,Más de 10.000,Media baja / Baja,Parado,"Tercer grado, primer ciclo",PSOE
1,56,10,4,5,3,3,3,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",CS
1,21,7,4,3,17,4,3,Más de 10.000,Alta / Media Alta,Estudiante,"Segundo grado, segundo ciclo",CS
2,38,3,8,7,5,5,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",VOX
2,40,10,6,5,3,11,13,Más de 10.000,Alta / Media Alta,Parado,"Tercer grado, segundo ciclo y más",Otros
1,38,1,4,5,19,2,2,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PP
1,26,7,4,8,6,6,1,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",PSOE
2,24,4,3,9,17,2,18,Más de 10.000,Media baja / Baja,Trabaja,"Segundo grado, primer ciclo y menos",Abstención
1,38,7,6,8,2,2,5,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",VOX
2,48,13,8,99,18,16,19,Menos de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,54,1,4,5,1,1,1,Más de 10.000,Media baja / Baja,Pensionista,"Segundo grado, segundo ciclo",PSOE
2,28,11,7,9,18,1,1,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,25,13,6,0,17,15,18,Más de 10.000,Media baja / Baja,Trabaja,"Tercer grado, segundo ciclo y más",Abstención
1,21,13,4,99,19,17,20,Menos de 10.000,Media,Estudiante,"Segundo grado, segundo ciclo",Abstención
1,19,5,4,7,5,9,18,Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",Abstención
2,59,16,5,10,1,1,1,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, primer ciclo",PSOE
2,24,13,7,6,5,4,14,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",Otros
2,29,14,5,6,1,16,19,Más de 10.000,Media baja / Baja,Estudiante,"Tercer grado, primer ciclo",Abstención
1,55,17,4,10,18,16,15,Más de 10.000,Media,Trabaja,"Segundo grado, segundo ciclo",Otros
2,21,5,6,5,2,1,4,Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",UP
1,36,8,6,7,1,1,1,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",PSOE
1,31,9,7,10,13,13,13,Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",Otros
