length,kbytes,curlybrackets,roundbrackets,colon,semicolon,comma,other,lines,words,lower,upper,digit,relat,space,ext
9,7448,96,256,0,94,8,1173,328,989,4393,258,26,32,784,java
11,2202,18,48,0,28,9,412,102,289,1249,72,24,0,240,java
15,4347,28,96,1,32,19,561,118,550,2610,265,3,0,614,java
24,3508,38,60,1,25,12,314,86,496,2222,167,7,0,576,java
22,5383,94,262,0,57,3,572,209,406,3634,299,0,0,253,java
9,3831,36,134,2,38,16,525,132,503,2372,137,5,10,424,java
9,32061,254,1478,10,557,179,5424,1080,2585,18812,2380,161,11,1715,java
14,20490,273,236,25,193,296,1601,482,2091,11566,531,192,1025,4070,html
14,20455,258,223,30,192,290,1569,481,2068,11546,547,173,1049,4097,html
10,2735,0,14,15,33,13,404,72,229,1610,75,93,250,158,html
11,9718,26,43,13,88,61,808,238,1003,5403,188,97,609,2144,html
14,20490,273,236,25,193,296,1601,482,2091,11566,531,192,1025,4070,html
11,9284,26,43,13,82,60,779,230,949,5120,189,93,585,2064,html
10,8700,0,49,50,90,53,778,114,896,5622,229,100,672,945,html
10,23172,0,107,335,451,91,2349,289,2093,15138,449,420,1638,1907,html
13,17105,2,131,257,520,90,1805,161,1477,10929,449,453,1016,1293,html
10,2702,0,8,12,31,7,410,74,222,1614,81,67,250,149,html
12,4268,0,12,7,20,25,300,78,463,2811,108,40,262,605,html
12,344,0,12,0,0,0,50,16,34,207,30,0,12,18,html
14,3053,18,61,17,27,5,498,94,367,1687,136,10,32,469,java
17,4374,0,22,6,101,109,476,74,401,2613,272,44,204,454,html
19,5675,0,26,12,112,111,463,108,605,3537,333,46,244,684,html
13,9197,0,63,89,127,43,893,96,971,6110,228,172,482,895,html
12,8706,0,70,55,89,63,694,86,978,5877,270,185,422,896,html
16,4689,0,50,40,84,23,596,79,474,2771,205,128,318,396,html
16,4761,0,45,47,75,27,622,101,493,2805,186,130,332,392,html
14,15425,0,86,89,158,94,1321,347,1740,8854,786,227,638,2825,html
16,16747,0,118,115,159,107,1464,386,2112,10680,827,297,876,1719,html
17,18647,0,126,147,190,115,1625,383,2262,12057,854,291,988,1872,html
14,18849,0,114,139,176,114,1645,419,2418,12084,631,401,1126,2001,html
14,10644,0,,,,,,,,,,,,,html
16,16488,0,78,67,218,86,1342,387,1939,9819,378,312,806,2995,html
14,12740,0,110,60,139,107,1214,320,1345,6862,709,278,496,2445,html
16,16444,0,84,188,316,301,1540,230,1345,10560,824,385,902,1115,html
17,19324,0,112,200,494,323,1854,303,1578,12250,1046,437,1030,1276,html
14,27312,0,56,78,80,67,3413,800,2696,10994,4268,323,2432,4801,html
14,9590,6,76,66,100,55,934,260,1033,4897,1030,168,496,1502,html
16,18549,0,168,80,1253,109,1942,189,1427,11761,946,194,668,1240,html
16,11197,0,142,104,321,77,860,64,1114,6873,853,260,594,1050,html
20,6134,0,80,57,102,60,486,55,663,4030,152,173,332,608,html
19,11197,0,142,104,321,77,860,64,1114,6873,853,260,594,1050,html
16,5970,0,56,48,162,29,764,50,558,3599,234,169,352,508,html
16,6850,0,85,63,153,35,755,43,628,4013,395,184,448,677,html
22,5374,0,37,47,70,31,643,90,600,3363,104,169,310,511,html
16,5970,0,56,48,162,29,764,50,558,3599,234,169,352,508,html
16,6850,0,85,63,153,35,755,43,628,4013,395,184,448,677,html
13,4955,0,34,42,161,23,653,45,411,3028,125,128,338,379,html
16,6405,0,36,49,246,24,759,45,533,3949,217,144,436,501,html
13,5008,0,26,34,259,18,724,43,378,2990,111,150,310,344,html
16,5880,0,28,37,300,19,779,46,465,3564,147,167,366,428,html
14,16106,0,110,110,144,104,1410,365,2035,10264,815,284,838,1663,html
17,18647,0,126,147,190,115,1625,383,2262,12057,854,291,988,1872,html
14,18849,0,114,139,176,114,1645,419,2418,12084,631,401,1126,2001,html
17,18857,0,116,139,176,114,1642,416,2418,12095,631,401,1126,2002,html
14,9377,0,,,,,,,,,,,,,html
16,16488,0,78,67,218,86,1342,387,1939,9819,378,312,806,2995,html
17,19324,0,112,200,494,323,1854,303,1578,12250,1046,437,1030,1276,html
14,29275,0,81,177,191,78,3795,835,3185,16823,1834,382,2698,2382,html
16,7290,0,52,82,89,97,740,109,751,4473,322,258,426,643,html
17,30461,0,82,202,214,78,3965,855,3285,17514,1884,396,2800,2472,html
16,12926,0,80,303,211,62,1522,232,1220,7851,398,289,990,989,html
25,11031,0,76,260,182,53,1284,195,1048,6689,345,258,836,854,html
10,18975,0,158,71,151,96,1563,491,2214,11270,423,265,1037,3450,html
16,238972,0,,,,,,,,,,,,,html
29,2105,6,16,3,6,8,324,66,275,1196,191,45,0,310,java
9,7108,50,136,3,38,49,879,247,956,4177,684,61,12,1019,java
20,17180,194,620,12,237,86,2973,670,1969,9830,1431,107,26,1664,java
11,16082,178,656,28,215,92,2735,663,2046,9110,997,343,102,1626,java
28,1343,2,4,0,9,7,101,40,198,808,161,19,0,193,java
22,59130,488,1693,15,610,355,9504,2181,5399,36187,5514,328,13,4423,java
19,34663,124,787,4,472,311,7349,995,2911,15131,6663,1532,18,2265,java
9,7533,76,278,4,66,55,1249,290,767,4163,933,100,13,596,java
28,7247,56,192,3,61,14,1297,230,624,4154,852,116,2,500,java
26,8002,90,240,5,85,37,1393,325,1017,4708,452,86,23,883,java
15,166287,1844,4463,64,1397,940,29962,5994,17216,96259,15255,908,158,15037,java
43,1992,8,20,3,7,12,187,67,262,1218,233,41,0,263,java
25,126464,902,2685,12,795,1046,18234,4184,12029,76880,14648,860,37,10365,java
34,2005,2,6,3,7,10,144,55,300,1269,180,41,0,343,java
14,1460,4,6,3,6,7,136,50,223,861,170,47,0,220,java
22,11074,86,174,3,75,22,1700,461,1497,6546,786,63,7,1612,java
21,243647,1526,6540,243,2406,1870,48712,7940,28143,118747,31050,3774,2327,26452,java
36,45621,235,826,17,200,736,7475,1214,5673,18056,9908,317,1117,5520,java
30,556,4,8,0,2,1,57,20,84,368,33,6,0,77,java
11,2594,10,18,3,7,9,326,80,389,1580,205,41,6,389,java
20,20148,191,635,17,214,128,5126,676,2008,10002,2083,115,4,1633,java
26,1437,2,4,3,7,11,96,43,217,877,169,41,0,227,java
20,4409,65,100,0,57,7,1084,194,579,2319,257,35,3,482,java
21,3153,18,46,3,17,17,345,94,376,1923,318,55,0,411,java
10,23138,236,609,16,239,108,4309,895,2561,12839,2530,197,15,2040,java
25,1868,6,6,3,6,10,154,59,275,1161,167,41,0,314,java
33,14676,170,402,6,149,64,2335,532,1496,8747,1015,75,6,1176,java
13,3007,30,43,4,22,14,413,112,420,1750,309,43,0,379,java
14,3001,14,40,0,13,14,522,110,394,1579,329,27,0,463,java
24,2111,6,14,4,9,17,211,74,297,1259,184,42,0,365,java
14,16204,86,436,57,240,42,2805,592,1462,6767,4468,230,0,1073,java
22,17905,4,4,3,304,8,2221,641,2294,6752,5361,1243,0,2005,java
12,140516,1040,3625,94,1271,808,13754,4066,11673,66712,12021,1473,92,39626,java
27,4056,46,106,0,45,13,540,162,442,2465,410,44,2,385,java
19,2713,20,52,3,22,9,344,106,360,1536,320,43,1,363,java
27,5389,54,128,0,42,26,886,219,596,3215,518,35,0,485,java
25,22787,162,524,31,177,101,3746,780,2593,12735,2682,135,50,2444,java
36,3694,28,94,5,33,24,486,118,397,2154,477,42,0,351,java
19,1350,4,8,0,5,8,171,43,192,756,185,25,0,188,java
17,2227,6,32,0,9,8,290,72,282,1254,307,59,0,262,java
35,421,4,6,0,3,2,53,16,50,235,68,9,0,41,java
24,1406,2,8,0,5,8,153,42,207,848,153,23,0,206,java
26,1926,4,16,0,6,9,263,54,245,1086,250,33,0,259,java
15,1053,2,4,0,6,7,48,29,160,633,143,19,0,162,java
22,111953,1126,3197,113,1087,744,21705,4086,12268,62347,8741,603,149,12141,java
26,15063,118,460,7,106,69,1971,560,1315,9874,1024,39,0,1395,java
22,2691,10,18,3,7,10,340,83,392,1645,212,41,6,399,java
14,254215,2139,6671,321,1900,1809,47607,9090,29093,138072,23018,2532,439,29707,java
22,19777,122,328,104,134,59,3355,809,2480,10276,2431,139,9,2820,java
12,5823,2,48,0,28,8,881,242,893,3294,378,24,0,1160,java
19,10470,86,170,5,80,26,2065,455,1329,5731,782,76,1,1448,java
18,4503,54,110,3,37,7,886,260,666,2166,541,53,5,641,java
13,8973,56,245,8,98,27,1476,353,1235,4997,600,170,25,1271,java
28,74673,750,2221,95,870,478,14512,2722,7020,42464,7000,398,46,5839,java
31,7655,56,108,0,74,34,1253,288,1053,4402,542,53,11,1122,java
18,3299,2,16,0,13,14,350,98,475,2042,224,23,4,611,java
13,35483,106,1100,5,338,257,6363,948,2478,14198,9442,1829,10,1835,java
26,11690,118,237,1,102,51,2120,409,1234,6614,1342,54,11,1040,java
14,64832,666,1661,19,549,296,12293,2368,7003,36699,5725,360,75,6489,java
16,41234,508,1279,10,444,214,8181,1621,5157,22148,3197,288,63,4902,java
13,52643,722,1294,3,600,1230,10442,1179,4453,28654,6005,80,10,3603,java
23,74865,610,1839,20,494,386,11350,2506,9448,44155,4722,397,97,10795,java
9,9396,88,352,0,148,26,1558,372,1274,5296,582,191,16,1139,java
26,1714,8,14,0,10,7,285,64,232,945,193,23,0,229,java
20,1653,8,14,0,9,7,287,64,233,899,176,23,0,230,java
18,1376,2,8,0,5,8,153,42,207,823,148,23,0,206,java
23,1322,10,18,0,8,13,76,43,187,809,192,19,0,177,java
47,1444,10,18,0,8,13,79,44,187,919,202,19,0,176,java
43,1424,10,18,0,8,13,79,44,187,899,202,19,0,176,java
41,1414,10,18,0,8,13,79,44,187,889,202,19,0,176,java
31,1379,10,18,0,9,13,80,45,189,854,198,19,0,178,java
30,1357,10,18,0,8,13,76,43,187,839,197,19,0,177,java
26,1489,12,22,0,9,13,93,48,206,928,201,19,0,192,java
38,1397,10,18,0,8,13,80,44,187,877,196,19,0,176,java
38,1397,10,18,0,8,13,80,44,187,877,196,19,0,176,java
28,1364,10,18,0,9,13,80,45,189,844,193,19,0,178,java
26,3930,38,66,3,30,18,538,134,449,2278,457,97,0,405,java
33,1743,6,16,3,10,8,152,54,222,1092,189,43,0,224,java
32,3592,42,74,5,33,14,519,129,405,2166,327,66,0,346,java
29,44760,794,1586,3,307,253,8096,1765,4231,25412,5124,54,0,3131,java
22,22763,270,576,0,175,121,3109,839,2499,14597,1691,70,8,2146,java
34,2809,6,18,0,14,9,313,85,338,1804,243,28,2,372,java
20,9398,76,180,8,79,24,1484,427,1241,5516,703,30,4,1294,java
27,4263,26,88,2,39,19,591,151,468,2422,585,31,0,460,java
26,6111,40,92,0,41,17,870,212,644,3914,477,32,2,626,java
22,20299,114,360,17,151,123,2640,639,2599,11754,2123,85,48,2884,java
22,2248,10,40,1,13,11,200,75,270,1450,246,20,6,251,java
21,1985,12,30,1,20,11,177,66,251,1205,198,39,0,227,java
13,2698,40,42,1,36,9,405,112,369,1504,208,27,3,311,java
29,22092,364,750,3,141,175,3854,854,2164,12517,2536,43,0,1709,java
21,19458,326,612,3,155,77,3419,829,1962,10991,2337,52,0,1486,java
28,4050,54,116,1,53,17,499,154,373,2477,411,10,0,258,java
16,1818,8,16,3,9,9,171,61,238,1062,246,42,0,252,java
18,3192,40,102,0,26,19,265,108,314,2083,273,19,0,257,java
16,7389,60,150,3,55,46,1072,298,930,4372,551,57,1,1022,java
8,4110,2,50,3,22,13,596,184,653,2341,205,41,0,837,java
16,5042,40,176,3,26,25,780,213,496,3092,384,47,0,469,java
15,3641,30,54,3,21,20,460,105,441,2062,520,41,0,430,java
13,4614,30,126,15,64,15,748,171,427,2566,687,28,0,335,java
15,4266,40,78,3,10,19,708,196,530,2544,328,41,0,495,java
19,7139,62,170,16,65,41,1051,321,933,4174,500,47,0,1013,java
21,2408,20,36,0,22,8,259,91,317,1457,277,23,0,306,java
18,12666,78,330,15,158,86,2067,540,1717,7387,746,147,50,1602,java
18,7552,34,100,14,27,33,854,263,1160,4694,416,41,30,1309,java
30,1345,4,6,3,6,8,97,43,200,797,172,43,0,209,java
13,1505,6,16,3,11,7,122,51,211,909,178,42,1,210,java
27,1300,4,10,0,7,7,80,40,183,832,157,23,0,180,java
25,7373,78,230,6,99,48,1171,309,854,4478,501,67,20,675,java
18,2364,18,54,4,33,8,372,90,310,1328,219,48,4,276,java
21,8864,72,222,3,75,16,1345,351,1073,5354,701,45,1,1030,java
17,2483,10,38,4,17,7,446,86,316,1375,246,28,0,312,java
28,4049,34,126,1,55,14,541,133,445,2525,353,30,2,368,java
20,15958,0,56,15,7,102,900,152,2027,9026,2898,174,772,2008,html
11,1356,4,6,0,6,7,167,47,202,773,159,23,0,211,java
17,17058,218,544,9,185,83,2577,656,1893,10215,1429,101,5,1692,java
17,6481,40,124,4,52,72,1117,237,808,3624,338,314,12,784,java
22,11309,66,345,2,121,151,2286,366,1338,5753,1020,393,4,1168,java
22,7835,30,239,18,99,13,1312,247,882,4251,994,74,7,798,java
25,2879,18,48,3,13,16,357,107,358,1735,287,42,0,360,java
23,10939,80,362,3,159,74,1980,407,1180,5733,1286,259,7,996,java
21,3091,20,68,1,32,15,409,106,383,1773,362,60,0,351,java
36,38424,347,1576,18,496,667,7277,1248,3716,18657,5045,1233,4,3104,java
29,61960,598,2565,53,821,336,11566,2233,5742,35178,4966,1050,20,4807,java
29,14123,106,440,3,182,45,2049,474,1411,8557,1385,139,1,1216,java
34,2867,32,48,1,10,33,425,97,402,1591,251,75,0,401,java
27,61849,526,2540,14,669,524,10805,2069,5986,32878,7024,1570,17,5282,java
35,14781,88,594,8,219,116,2327,504,1534,7598,1618,425,22,1262,java
26,9083,66,334,0,99,90,1437,309,917,4768,1180,277,0,832,java
35,12380,80,254,6,112,35,1607,410,1492,8014,854,60,26,1332,java
28,135218,1126,6538,140,1798,1663,25244,4465,12764,67016,15470,5430,28,10765,java
28,120742,1017,4819,31,1627,770,21855,4223,12369,64090,12806,3197,53,10477,java
25,7313,86,210,3,107,16,1300,313,814,4318,507,68,7,691,java
25,29078,178,1051,8,328,434,4912,920,2970,14520,3208,1862,9,2568,java
29,7791,94,398,3,94,46,1586,289,858,4132,514,170,6,748,java
13,7133,64,250,3,92,20,1303,282,871,3921,631,81,4,764,java
26,15154,144,590,7,215,85,3029,558,1447,7858,1824,216,2,1184,java
17,9442,44,282,0,116,127,1685,293,1007,4699,1234,412,1,842,java
19,51684,310,2158,17,637,375,9093,1521,4550,25912,7140,624,7,5411,java
19,6972,36,196,3,83,32,1167,248,747,4110,588,64,0,693,java
13,14215,62,670,48,198,96,2460,417,1223,7663,1614,422,9,973,java
25,4089,54,74,12,28,20,680,136,525,2137,284,115,1,684,java
17,29361,208,1176,7,343,212,4274,818,2463,13887,3576,335,0,5343,java
18,2424,12,24,0,11,7,432,93,332,1332,236,23,0,347,java
16,3056,18,58,3,22,16,601,117,376,1523,396,54,0,365,java
18,7675,64,386,0,81,47,1532,260,760,4077,574,74,6,574,java
25,2336,10,30,3,16,8,273,86,303,1439,198,41,0,318,java
22,1682,4,10,3,10,9,144,54,210,1058,190,41,0,213,java
12,2020,12,28,0,13,8,360,81,276,1076,197,24,22,280,java
19,51043,502,2376,29,780,389,10319,1751,4941,26141,5438,1181,51,3837,java
20,3408,20,70,3,30,18,647,129,424,1719,427,60,1,413,java
18,5407,40,194,3,71,27,1092,222,605,2841,539,78,1,521,java
21,9519,88,298,4,114,45,1749,360,1093,4905,1226,113,1,976,java
11,13118,102,506,1,218,81,2206,475,1178,6809,1481,336,4,899,java
20,131,4,4,0,2,0,13,9,15,92,7,0,0,9,java
16,294,4,6,0,6,0,39,15,27,185,22,0,0,17,java
19,1357,18,56,0,26,9,148,51,101,827,88,2,8,124,java
15,666,18,22,0,14,2,78,35,75,399,53,0,0,45,java
21,12761,114,397,29,211,54,2522,426,961,5944,599,50,35,2384,java
11,763,22,20,0,16,1,117,52,91,447,33,0,0,55,java
14,1988,12,56,3,42,4,281,72,122,1114,165,4,6,229,java
20,325,8,6,0,7,1,57,25,35,193,12,0,0,17,java
18,1761,18,68,0,34,0,337,60,126,1014,129,24,6,71,java
22,144,4,4,0,2,0,15,9,14,102,9,0,0,8,java
19,581,8,20,0,13,0,84,27,45,367,36,0,2,24,java
12,29712,150,988,6,394,108,8275,729,2578,12561,2525,341,160,3476,java
19,1162,14,42,0,21,1,182,48,83,686,67,5,0,96,java
15,1591,14,64,0,20,13,201,47,156,807,285,12,0,128,java
23,129,4,4,0,2,0,17,10,14,87,7,0,0,8,java
20,1737,18,60,0,28,9,203,59,150,1026,171,4,1,158,java
11,99,2,2,0,2,1,7,6,13,66,4,0,0,9,java
19,1306,16,50,0,19,11,151,56,135,719,58,19,0,207,java
17,335,4,8,0,6,1,33,15,32,230,16,0,0,22,java
20,12719,123,570,19,215,59,2736,385,901,6256,1719,53,21,563,java
13,1149,2,0,0,24,0,116,34,124,488,318,69,0,98,java
21,446,12,10,0,9,1,79,33,49,260,19,0,0,23,java
20,19860,134,492,7,263,91,4291,584,1760,10720,1582,197,29,1470,java
17,1870,10,60,0,37,7,263,66,158,1064,202,13,5,143,java
24,583,4,12,0,10,2,49,23,46,393,57,0,0,33,java
27,15286,62,346,0,216,46,2240,400,1309,8517,1203,107,14,2135,java
26,4196,16,132,5,77,14,641,133,332,2403,261,28,0,619,java
22,3434,10,96,4,64,14,457,110,268,1933,229,18,0,499,java
20,11679,64,288,2,149,38,2253,310,930,6153,940,80,15,1388,java
21,457,4,10,0,9,1,44,21,40,305,36,0,0,27,java
24,16669,106,480,3,228,46,3144,442,1189,8531,1412,53,23,2201,java
20,386,4,10,0,7,1,36,16,36,260,27,0,0,25,java
23,8785,60,280,6,111,26,1903,260,645,4526,1094,19,2,498,java
17,10052,80,342,1,143,27,832,288,618,5134,742,46,0,2418,java
20,5294,30,162,0,99,24,690,177,442,3253,495,16,0,525,java
12,42309,192,1382,9,521,152,11488,1025,3849,18189,3672,744,234,4702,java
20,131,4,4,0,2,0,13,9,15,92,7,0,0,9,java
16,294,4,6,0,6,0,39,15,27,185,22,0,0,17,java
19,1357,18,56,0,26,9,148,51,101,827,88,2,8,124,java
16,1586,24,44,0,24,4,250,79,170,972,70,2,10,107,java
19,1555,20,36,0,22,2,223,70,151,1003,70,2,10,97,java
15,666,18,22,0,14,2,78,35,75,399,53,0,0,45,java
21,12656,112,403,24,212,48,2433,410,899,5922,581,50,34,2431,java
11,763,22,20,0,16,1,117,52,91,447,33,0,0,55,java
14,982,12,10,2,14,6,117,48,127,627,44,0,6,97,java
20,323,8,6,0,7,1,59,25,35,189,12,0,0,17,java
18,1761,18,68,0,34,0,337,60,126,1014,129,24,6,71,java
20,29322,153,1108,22,416,111,5764,829,2215,16947,1899,102,106,1865,java
21,1910,16,66,0,37,3,254,78,138,1082,131,7,0,236,java
22,144,4,4,0,2,0,15,9,14,102,9,0,0,8,java
19,581,8,20,0,13,0,84,27,45,367,36,0,2,24,java
12,42309,192,1382,9,521,152,11488,1025,3849,18189,3672,744,234,4702,java
19,1443,16,54,0,28,2,233,60,106,864,103,5,0,78,java
15,442,4,4,0,6,0,48,20,53,294,24,0,0,42,java
23,129,4,4,0,2,0,17,10,14,87,7,0,0,8,java
20,2097,18,72,0,31,13,225,64,185,1255,186,8,1,224,java
11,99,2,2,0,2,1,7,6,13,66,4,0,0,9,java
20,4304,38,148,0,50,16,243,121,387,2142,221,32,0,1294,java
17,335,4,8,0,6,1,33,15,32,230,16,0,0,22,java
20,14091,135,612,20,233,72,2977,418,984,6990,1936,59,21,618,java
13,1339,2,0,0,27,0,151,48,140,548,374,78,0,111,java
20,1305,16,50,0,19,11,150,56,134,717,62,19,0,206,java
21,446,12,10,0,9,1,79,33,49,260,19,0,0,23,java
21,761,10,16,0,7,1,85,32,96,489,45,0,0,77,java
24,8226,44,216,0,103,34,1175,213,653,4375,625,58,1,1382,java
20,20865,134,448,7,253,75,4161,639,2031,11663,1399,184,33,1869,java
17,2265,10,60,0,37,9,301,76,227,1310,209,21,5,227,java
24,680,6,18,0,12,2,68,30,54,448,61,0,0,35,java
27,7988,38,212,0,117,24,1312,251,587,4287,738,21,10,978,java
26,4269,16,132,5,77,14,651,137,344,2454,262,28,0,630,java
22,3434,10,96,4,64,14,457,110,268,1933,229,18,0,499,java
25,12128,64,290,2,149,39,2301,324,1000,6426,954,88,15,1477,java
21,456,4,10,0,9,1,43,21,40,305,36,0,0,27,java
24,17126,108,494,4,233,46,3230,454,1228,8792,1460,53,23,2229,java
20,442,4,12,0,8,1,38,17,41,304,29,0,0,29,java
23,10158,70,314,7,124,31,2106,299,783,5418,1168,19,2,600,java
28,508,6,18,0,8,1,51,19,39,328,53,0,0,24,java
31,31513,186,864,6,386,92,3983,885,2405,15870,1965,151,17,7108,java
20,7443,42,250,0,112,38,978,222,664,4408,827,31,7,749,java
16,238972,0,,,,,,,,,,,,,html
29,2105,6,16,3,6,8,324,66,275,1196,191,45,0,310,java
9,7108,50,136,3,38,49,879,247,956,4177,684,61,12,1019,java
20,17180,194,620,12,237,86,2973,670,1969,9830,1431,107,26,1664,java
11,16082,178,656,28,215,92,2735,663,2046,9110,997,343,102,1626,java
28,1343,2,4,0,9,7,101,40,198,808,161,19,0,193,java
22,59130,488,1693,15,610,355,9504,2181,5399,36187,5514,328,13,4423,java
19,34663,124,787,4,472,311,7349,995,2911,15131,6663,1532,18,2265,java
9,7533,76,278,4,66,55,1249,290,767,4163,933,100,13,596,java
28,7247,56,192,3,61,14,1297,230,624,4154,852,116,2,500,java
26,8002,90,240,5,85,37,1393,325,1017,4708,452,86,23,883,java
15,166287,1844,4463,64,1397,940,29962,5994,17216,96259,15255,908,158,15037,java
43,1992,8,20,3,7,12,187,67,262,1218,233,41,0,263,java
25,126464,902,2685,12,795,1046,18234,4184,12029,76880,14648,860,37,10365,java
34,2005,2,6,3,7,10,144,55,300,1269,180,41,0,343,java
14,1460,4,6,3,6,7,136,50,223,861,170,47,0,220,java
22,11074,86,174,3,75,22,1700,461,1497,6546,786,63,7,1612,java
21,243647,1526,6540,243,2406,1870,48712,7940,28143,118747,31050,3774,2327,26452,java
36,45621,235,826,17,200,736,7475,1214,5673,18056,9908,317,1117,5520,java
30,556,4,8,0,2,1,57,20,84,368,33,6,0,77,java
11,2594,10,18,3,7,9,326,80,389,1580,205,41,6,389,java
20,20148,191,635,17,214,128,5126,676,2008,10002,2083,115,4,1633,java
26,1437,2,4,3,7,11,96,43,217,877,169,41,0,227,java
20,4409,65,100,0,57,7,1084,194,579,2319,257,35,3,482,java
21,3153,18,46,3,17,17,345,94,376,1923,318,55,0,411,java
10,23138,236,609,16,239,108,4309,895,2561,12839,2530,197,15,2040,java
25,1868,6,6,3,6,10,154,59,275,1161,167,41,0,314,java
33,14676,170,402,6,149,64,2335,532,1496,8747,1015,75,6,1176,java
13,3007,30,43,4,22,14,413,112,420,1750,309,43,0,379,java
14,3001,14,40,0,13,14,522,110,394,1579,329,27,0,463,java
24,2111,6,14,4,9,17,211,74,297,1259,184,42,0,365,java
14,16204,86,436,57,240,42,2805,592,1462,6767,4468,230,0,1073,java
22,17905,4,4,3,304,8,2221,641,2294,6752,5361,1243,0,2005,java
12,140516,1040,3625,94,1271,808,13754,4066,11673,66712,12021,1473,92,39626,java
27,4056,46,106,0,45,13,540,162,442,2465,410,44,2,385,java
19,2713,20,52,3,22,9,344,106,360,1536,320,43,1,363,java
27,5389,54,128,0,42,26,886,219,596,3215,518,35,0,485,java
25,22787,162,524,31,177,101,3746,780,2593,12735,2682,135,50,2444,java
36,3694,28,94,5,33,24,486,118,397,2154,477,42,0,351,java
19,1350,4,8,0,5,8,171,43,192,756,185,25,0,188,java
17,2227,6,32,0,9,8,290,72,282,1254,307,59,0,262,java
35,421,4,6,0,3,2,53,16,50,235,68,9,0,41,java
24,1406,2,8,0,5,8,153,42,207,848,153,23,0,206,java
26,1926,4,16,0,6,9,263,54,245,1086,250,33,0,259,java
15,1053,2,4,0,6,7,48,29,160,633,143,19,0,162,java
22,111953,1126,3197,113,1087,744,21705,4086,12268,62347,8741,603,149,12141,java
26,15063,118,460,7,106,69,1971,560,1315,9874,1024,39,0,1395,java
22,2691,10,18,3,7,10,340,83,392,1645,212,41,6,399,java
14,254215,2139,6671,321,1900,1809,47607,9090,29093,138072,23018,2532,439,29707,java
22,19777,122,328,104,134,59,3355,809,2480,10276,2431,139,9,2820,java
12,5823,2,48,0,28,8,881,242,893,3294,378,24,0,1160,java
